time,map_url,best_az_deg,best_alt_deg,best_val,actual_az_deg,actual_alt_deg,actual_val,gain,time_offset_min
2025-07-21 00:15:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T00:15:13.522_B_cloud_zps_62056680_62056683.hdf5,193.00984208690298,33.788307179241805,-0.05050254240632057,97.52248731542272,57.52485922706827,0.823667049407959,0.8741695918142796,0.5833333333333329
2025-07-21 00:20:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T00:20:00.735_B_cloud_zps_62056725_62056728.hdf5,252.70286270593905,66.38732312481164,-0.04545535147190094,97.1123768019139,58.59884808128038,0.03494351729750633,0.08039886876940727,0.11666666666666825
2025-07-21 01:05:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:05:13.308_B_cloud_zps_62057150_62057153.hdf5,54.201334423040485,19.018090553602327,-0.1533353328704834,116.15404139736779,64.4703336885897,0.011685065925121307,0.1650203987956047,1.4000000000000057
2025-07-21 01:10:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:10:00.522_B_cloud_zps_62057195_62057198.hdf5,252.3125932977411,56.04857135544113,-0.05644907057285309,126.85832254800235,58.98950670965415,0.020990682765841484,0.07743975333869457,0.08333333333333304
2025-07-21 01:15:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:14:47.735_B_cloud_zps_62057240_62057243.hdf5,233.94383827639658,19.53085193178984,-0.3327362537384033,127.29541431532213,45.988376443631104,0.02635526843369007,0.3590915221720934,0.04999999999999449
2025-07-21 01:20:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:20:06.862_B_cloud_zps_62057290_62057293.hdf5,58.88610401679047,61.44789677417644,-0.2096863090991974,126.37496168405087,43.845919124138135,0.011682447046041489,0.22136875614523888,0.08333333333333304
2025-07-21 01:25:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:24:54.075_B_cloud_zps_62057335_62057338.hdf5,35.203113651956166,19.22539858363178,-0.11520030349493027,116.12742681432945,54.18124162128124,0.024291498586535454,0.13949180208146572,0.016666666666682595
2025-07-21 01:30:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:30:13.201_B_cloud_zps_62057385_62057388.hdf5,7.009954361559023,22.1825802574999,-0.07000923156738281,101.87230854002817,53.64565499969292,0.05287430062890053,0.12288353219628334,0.08333333333333304
2025-07-21 01:35:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:35:00.415_B_cloud_zps_62057430_62057433.hdf5,84.69899307137158,22.97553593038634,-0.028959771618247032,98.87696917056965,62.96483131143271,0.2102411687374115,0.23920094035565853,0.20000000000000462
2025-07-21 01:40:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:40:19.541_B_cloud_zps_62057480_62057483.hdf5,73.82981611254404,23.212082385816622,0.011300147511065006,120.57889655286743,71.16032719870002,0.21907836198806763,0.20777821447700262,0.7000000000000028
2025-07-21 01:45:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:45:06.755_B_cloud_zps_62057525_62057528.hdf5,166.25056072861372,24.81397072086264,-0.13210000097751617,129.2920777515689,62.14264957357604,0.5775638222694397,0.7096638232469559,0.016666666666669272
2025-07-21 01:50:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:49:53.968_B_cloud_zps_62057570_62057573.hdf5,321.1180741867434,28.3690345425243,0.06204405426979065,139.15860255819345,43.786413015612304,1.0536999702453613,0.9916559159755707,0.033333333333338544
2025-07-21 01:55:00+00:00,s3://lfa@rubinobs-lfa-cp/DREAM/dream/2025/07/20/DREAM_dream_2025-07-21T01:54:41.182_B_cloud_sys_62057615_62057618.hdf5,305.7407076925592,31.703664232447593,-0.29706859588623047,123.86703083927875,52.54149981664579,0.6929845213890076,0.990053117275238,0.04999999999999449
