metric,absolute,motion,scheduler
Coadd_m5_proxy,20.524149761958416,20.391755808020612,18.85748272950091
Delta_depth_vs_phot,0.0305899268386689,-0.1348037624560483,-0.9084966124158207
Max_airmass,1.8547236990991405,1.8275666882497066,1.8094934796881208
Max_gap_min,1.1720499966759235,1.1720499966759235,210.0605500023812
Mean_airmass,1.4099789593039473,1.432350544970382,1.3798623746634013
Mean_cloud_ext,-0.051587822769064554,0.11156870795901003,0.1352944448691647
Mean_m5,24.51058992683867,24.345196237543952,23.57150338758418
Mean_slew_s,7.017316340072111,3.439006352322137,3.0010622027269513
Median_airmass,1.471392915967765,1.469693845669907,1.3436359754335565
Median_cloud_ext,-0.062325477600097656,0.05499019622802734,0.032782554626464844
Median_gap_min,0.5037166632246226,0.5037166632246226,0.5036083323648199
Median_m5,24.547832450428242,24.398151872665352,23.970751888359402
Median_seeing,0.7471392915967765,0.7469693845669907,1.1034796610105948
Median_slew_s,4.661832110459947,2.3567000597956667,2.7443447860807737
Min_cloud_ext,-0.58367919921875,-0.5771255493164062,-0.5464630126953125
N_visits,1242.0,1242.0,245.0
Night_duration_h,10.998784444411285,10.998784444411285,8.976370833290275
Open_shutter_frac,0.9410130776095091,0.9410130776095091,0.22744901080675042
Sky_frac_visited,0.052734375,0.053955078125,0.010335286458333334
Total_exposure_h,10.35,10.35,2.0416666666666665
Total_photons,103868400.55381507,88953465.97459832,17426885.305503234
Total_slew_h,2.4209741373248783,1.186457191551137,0.20423895546336196
fO_area_deg2,2175.4491283873444,2225.8067471000145,426.3611717672727
