metric,absolute,motion,scheduler
Coadd_m5_proxy,19.178420719974888,19.168324704489685,17.153485908105395
Delta_depth_vs_phot,0.09047904549777996,-0.3869316787728465,-3.1031303586380474
Max_airmass,1.8547236990991405,1.8547236990991405,1.7914216206244686
Max_gap_min,32.540049991803244,32.540049991803244,76.6915499966126
Mean_airmass,1.4177079582470815,1.4234841525925532,1.2525589167165694
Mean_cloud_ext,-0.1122498413224885,0.3645832635135878,2.320994379513418
Mean_m5,24.57047904549778,24.093068321227154,21.376869641361953
Mean_slew_s,5.610461167322333,5.575650090553477,3.195269286906811
Median_airmass,1.374772708486752,1.378404875209022,1.2095038904856517
Median_cloud_ext,-0.004030653554946185,0.2473568320274353,2.351845959822337
Median_gap_min,0.5020166665781289,0.5020166665781289,0.5020833236631006
Median_m5,24.45792074898194,24.214854436001204,21.345963376666653
Median_seeing,0.7374772708486752,0.7378404875209021,1.013162488207477
Median_slew_s,3.3148401582475873,3.205948939328679,2.751076534672254
Min_cloud_ext,-3.762032628059387,-3.652639150619507,-0.03264400758780539
N_visits,1304.0,1304.0,610.0
Night_duration_h,12.064981666684616,12.064981666684616,9.938947500020731
Open_shutter_frac,0.900678257694515,0.900678257694515,0.5114558994624148
Sky_frac_visited,0.043619791666666664,0.053792317708333336,0.022298177083333332
Total_exposure_h,10.866666666666667,10.866666666666667,5.083333333333333
Total_photons,306794545.53150696,151377456.94266552,9870308.983354079
Total_slew_h,2.032233711718978,2.019624366133815,0.5414206291703207
fO_area_deg2,1799.4455753327416,2219.092397938325,919.8658351514388
