observationId,fieldRA,fieldDec,observationStartMJD,flush_by_mjd,visitExposureTime,band,filter,rotSkyPos,rotSkyPos_desired,numExposures,airmass,seeingFwhm500,seeingFwhmEff,seeingFwhmGeom,skyBrightness,night,slewTime,visitTime,slewDistance,fiveSigmaDepth,altitude,azimuth,paraAngle,pseudoParaAngle,cloud,moonAlt,sunAlt,scheduler_note,target_name,target_id,observationStartLST,rotTelPos,rotTelPos_backup,moonAz,sunAz,sunRA,sunDec,moonRA,moonDec,moonDistance,solarElong,moonPhase,cummTelAz,observation_reason,science_program,cloud_extinction
1212182,300.08323223029754,-46.61877308918476,63142.052055590604,63142.11316344793,30.0,g,g,357.00487319356284,0.0,1,1.0803690969508661,0.9116308691133113,1.2414447953516063,1.0724676217790203,20.795152958008416,2161,5.567653259766671,31.0,3.0332764386861917,23.904544168830242,68.18729987381847,216.49186324425588,48.307132078806546,48.5352473414078,0.25,3.106947020452202,-31.89663388245586,"pair_33, gr, a",lowdust,1793772,319.5478599480597,-38.46962585215504,0.0,69.785077927459,243.00593986008718,188.45017816580972,-3.644225458466985,35.865121403917016,15.562262464199833,105.16784159102087,101.91770144631624,83.61884126239985,-126.95121560526181,pairs_gr_33.0,BLOCK-365,0.0
1212183,310.99496816213383,-55.21409886807636,63142.05261418797,63142.11316344793,30.0,g,g,325.0500240628566,0.0,1,1.1100197652053,0.9116308691133113,1.2617768277818477,1.0891805524366789,20.80124335574895,2161,17.262812340558565,31.0,10.982982074419263,23.8835029084715,64.5047340819151,190.6562034741584,16.20959502990166,16.44830747478802,0.25,3.263547142620794,-32.05127958089368,"pair_33, gr, a",lowdust,1793773,319.74950557893715,-38.60171658806859,0.0,69.6814781677172,242.8549048876377,188.4506842420599,-3.6444415901247647,35.87187980926499,15.564775192165191,99.86333884581562,104.71918338796071,83.61526913367503,-152.84543411609965,pairs_gr_33.0,BLOCK-365,0.0
1212184,315.4767962214384,-59.642417914378804,63142.053044092325,63142.11316344793,30.0,g,g,315.29334826054907,0.0,1,1.1494983955831781,0.9116308691133113,1.2885140008500102,1.1111585086987084,20.781333574249295,2161,6.143736684743359,31.0,5.040374339578554,23.842811753443367,60.63080533835341,183.7759562765027,6.437820575085071,6.687568916964664,0.25,3.3840085994107807,-32.17017791231488,"pair_33, gr, a",lowdust,1793774,319.9046948816871,-38.60577934358445,0.0,69.60164244187989,242.73833571785426,188.45107372571715,-3.6446079279349854,35.877074519139725,15.566708683343105,98.64863815616984,104.41055797487756,83.61252339479375,-160.03021316379088,pairs_gr_33.0,BLOCK-365,0.0
1212185,315.7458136255086,-56.82325687956315,63142.05346834523,63142.11316344793,30.0,g,g,315.81815807421685,0.0,1,1.1198237614001323,1.0842976325832945,1.4746586939538018,1.264169446430025,20.795092487130404,2161,5.655451228300372,31.0,2.822710051507472,23.70920317554164,63.4366759169663,184.36960522123454,6.883709415428457,7.113147106522775,0.25,3.502835161686998,-32.287411609151405,"pair_33, gr, a",lowdust,1793775,320.0578440903231,-38.70501096769404,0.0,69.52276751511687,242.6230169205036,188.45145808952634,-3.644772078973632,35.882195266509214,15.568616467673252,97.72038339751252,106.12238688732253,83.60981666853516,-159.482955827153,pairs_gr_33.0,BLOCK-365,0.0
1212186,316.00700556490364,-54.009540866617535,63142.05389255611,63142.11316344793,30.0,g,g,316.48805780759994,0.0,1,1.0942643019160754,1.0842976325832945,1.4543704682213776,1.2474925248779725,20.802166243119842,2161,5.651820502672232,31.0,2.8176133374615127,23.733067762266632,66.23476828786585,185.0781476195894,7.452741519390714,7.665266507487461,0.25,3.621598975083673,-32.40453276635068,"pair_33, gr, a",lowdust,1793776,320.21097813120684,-38.822791300112506,0.0,69.44381219349148,242.50742928468853,188.4518424155082,-3.6449362136342485,35.88730987146808,15.57052377553242,96.76066041782843,107.81984509115199,83.60711310819491,-158.8276335881866,pairs_gr_33.0,BLOCK-365,0.0
1212187,311.55800874990916,-52.42817404834843,63142.05432210061,63142.11316344793,30.0,g,g,327.2086584303596,0.0,1,1.0871894735706025,1.0842976325832945,1.4487213211071936,1.2428489259501132,20.7866201231555,2161,6.11264450436015,31.0,3.097067915927619,23.731369046131388,67.15427878025224,192.77137561052635,18.199494452822975,18.420818007394928,0.25,3.741804065161831,-32.523023655132874,"pair_33, gr, a",lowdust,1793777,320.36603752930057,-38.787840422964706,0.0,69.36377419354942,242.3901026759613,188.45223157387326,-3.6451024118405853,35.89248304082361,15.572454771058219,98.90461788512903,106.37821304040966,83.60437850851312,-151.377055570746,pairs_gr_33.0,BLOCK-365,0.0
1212188,312.0644039855664,-49.651181250531415,63142.054745777925,63142.11316344793,30.0,g,g,328.84919197445333,0.0,1,1.067076375557417,1.0842976325832945,1.4325804212957516,1.2295811063051079,20.788711414476456,2161,5.605720330745813,31.0,2.795167979181114,23.74881658519375,69.85039147227405,194.68806837634907,19.7227776753812,19.929366260242737,0.25,3.860316063675876,-32.639794701308396,"pair_33, gr, a",lowdust,1793778,320.5189789592881,-38.91982571421062,0.0,69.28474065518,242.27409690754035,188.4526154169378,-3.6452663398127845,35.8975798898708,15.574359102206277,97.91033429290724,108.01215154843507,83.60168417135202,-149.54352330468828,pairs_gr_33.0,BLOCK-365,0.0
1212189,308.1301924070454,-47.897761611461256,63142.05517973685,63142.11316344793,30.0,g,g,340.59495192128617,0.0,1,1.0648033628807771,1.0842976325832945,1.4307486899382305,1.2280754231292255,20.764825810111766,2161,6.494051536125118,31.0,3.129332914579377,23.73926474650213,70.25255132803024,204.04792594659114,31.595478554035974,31.80727823697624,0.25,3.981651343089569,-32.759295131047615,"pair_33, gr, a",lowdust,1793779,320.67563190385806,-38.787673684309944,0.0,69.20369765932251,242.15498578172796,188.45300857518345,-3.6454342457915048,35.90279460008045,15.57630934950496,100.02796305152327,106.50534933999795,83.59892744569669,-140.5673171601878,pairs_gr_33.0,BLOCK-365,0.0
1212190,304.4552577129494,-46.00478858695771,63142.05561405657,63142.11316344793,30.0,g,g,352.1804327260677,0.0,1,1.0659374910135222,1.0842976325832945,1.4316628344136233,1.2288268498879984,20.746302146655093,2161,6.525223816613587,31.0,3.1420770991514115,23.729462034990213,70.15034519407878,213.58339257340634,43.36741023244984,43.58203537663507,0.25,4.103034084559978,-32.87878916432061,"pair_33, gr, a",lowdust,1793780,320.8324150874872,-38.598397349432624,0.0,69.12249446743664,242.03548149133812,188.453402060546,-3.645602291238229,35.90800774165605,15.578260916956737,102.13175017057497,104.96049905004729,83.5961714643324,-131.46642189373347,pairs_gr_33.0,BLOCK-365,0.0
1212191,301.0770829406652,-43.9107945037945,63142.05604788255,63142.11316344793,30.0,g,g,3.2520954381643477,0.0,1,1.0699964047192847,1.0842976325832945,1.434931269007601,1.2315135031242481,20.712541495239094,2161,6.482565140030024,31.0,3.177402279017126,23.709943440317105,69.62140776855509,222.95205366804572,54.664554361589424,54.87972237539402,0.25,4.224225493871257,-32.99804174693989,"pair_33, gr, a",lowdust,1793781,320.9890200404228,-38.37237306277031,0.0,69.04129078984056,241.91581919171162,188.45379509884881,-3.645770145526101,35.91320906058598,15.580209965019996,104.16879805161864,103.44213339401671,83.5934216482176,-122.53616133361336,pairs_gr_33.0,BLOCK-365,0.0
