observationId,fieldRA,fieldDec,observationStartMJD,flush_by_mjd,visitExposureTime,band,filter,rotSkyPos,rotSkyPos_desired,numExposures,airmass,seeingFwhm500,seeingFwhmEff,seeingFwhmGeom,skyBrightness,night,slewTime,visitTime,slewDistance,fiveSigmaDepth,altitude,azimuth,paraAngle,pseudoParaAngle,cloud,moonAlt,sunAlt,scheduler_note,target_name,target_id,observationStartLST,rotTelPos,rotTelPos_backup,moonAz,sunAz,sunRA,sunDec,moonRA,moonDec,moonDistance,solarElong,moonPhase,cummTelAz,observation_reason,science_program,cloud_extinction
1288999,32.76390217092901,-56.12833108130387,63259.0348368333,63259.07279643071,30.0,i,i,271.6432373205173,0.0,1,1.237027829369205,0.8946943038712893,1.1850644267953516,1.026122958825779,18.96979502254693,2278,5.469262013624901,31.0,2.8346296265737165,22.95216331333561,54.210557301416955,213.71096308131058,58.97611236707282,58.80869067483566,0.0,13.359495427771646,-13.541961568811484,"pair_15, iz, a",lowdust,1910552,68.6528775506198,57.16545335431834,0.0,66.53133223441955,238.98598881798742,309.58905240141934,-18.472050283325117,134.3573225988693,12.744478558362808,107.00229299392723,70.98042335695779,95.92227015173961,-147.30524800831037,pairs_iz_15.0,BLOCK-365,0.0
1289000,30.10086443571265,-58.846240258260146,63259.03525993286,63259.07279643071,30.0,i,i,271.9628075841511,0.0,1,1.282166470696517,0.8703962725465524,1.1844746972502511,1.0256382011397063,18.93999783396324,2278,5.555802416615691,31.0,3.071205339592688,22.933673153847945,51.51288491422569,211.14682983515598,59.30480635036611,59.139344960543966,0.0,13.477364898917344,-13.654182395413658,"pair_15, iz, a",lowdust,1910553,68.80561042052103,57.17653737639287,0.0,66.44514052278102,238.89306283834193,309.5894908257938,-18.47194133367455,134.36140177984086,12.743477958515813,108.24440770206564,69.38809633239121,95.92066524741995,-149.9651914916414,pairs_iz_15.0,BLOCK-365,0.0
1289001,35.55156362825119,-58.89045297134426,63259.035681462374,63259.07279643071,30.0,i,i,265.40927678122114,0.0,1,1.2438506289298792,0.8703962725465524,1.163108089827772,1.0080748498384284,18.985232221534208,2278,5.420150199474075,31.0,2.8176133374565895,22.979432422995433,53.7536820742361,208.55328078782918,52.73525036312328,52.541016271952635,0.0,13.594726432920234,-13.765877533482392,"pair_15, iz, a",lowdust,1910554,68.95777652446522,57.13173949073148,0.0,66.35909685502872,238.80028185349363,309.5899276226532,-18.471832787324338,134.36546099627648,12.74248043032121,105.43027478018438,72.19472424910303,95.91906725227858,-152.57547367383236,pairs_iz_15.0,BLOCK-365,0.0
1289002,32.82045398737945,-61.684291307860924,63259.03610536048,63259.07279643071,30.0,i,i,266.12634982588946,0.0,1,1.292312866568131,0.8703962725465524,1.1900898174207157,1.0302538299198283,18.917433015404136,2278,5.624796566845092,31.0,3.10386829145712,22.91642518810124,50.92888246752175,206.31826390536233,53.472322823966316,53.276980397159235,0.0,13.712676419453997,-13.87809031747309,"pair_15, iz, a",lowdust,1910555,69.11079765587455,57.15063057126976,0.0,66.27239652203704,238.70677805429597,309.5903668732925,-18.471723630047666,134.36953816254157,12.741476651354892,106.665782634793,70.61217525357931,95.9174612378496,-154.9196930733824,pairs_iz_15.0,BLOCK-365,0.0
1289003,29.493268228048105,-64.42068259781921,63259.036529622244,63259.07279643071,30.0,i,i,267.70319864295334,0.0,1,1.3493310576890019,0.8703962725465524,1.2213221915861054,1.0559268414837786,18.883990709391405,2278,5.656216689532838,31.0,3.1233515858972245,22.866321164242137,48.047032609979716,204.33367135591715,55.06358578948877,54.87132834549425,0.0,13.830656296735274,-13.990288943955482,"pair_15, iz, a",lowdust,1910556,69.26395006360362,57.16812970254088,0.0,66.18544766496399,238.61299141834556,309.5908065001583,-18.47161437812193,134.37361394762576,12.740471362994846,107.8825569209956,69.04837976426118,95.91585480947835,-157.00123318576672,pairs_iz_15.0,BLOCK-365,0.0
1289004,36.012113322581975,-64.45830396911057,63259.03695037342,63259.07279643071,30.0,i,i,259.96648108399194,0.0,1,1.3063400339707811,0.8703962725465524,1.1978236405917546,1.0366110325664222,18.93069747490886,2278,5.352902007526799,31.0,2.811663361029257,22.91459874421052,50.15626680508522,201.6492639233485,47.33031913648424,47.096695733429,0.0,13.94758949360212,-14.10145006887194,"pair_15, iz, a",lowdust,1910557,69.41583519916857,57.13021464943704,0.0,66.0990459628952,238.51978031477768,309.5912424886963,-18.47150602921917,134.37765118665376,12.739473752473485,105.07913418915665,71.85642300450276,95.91426262596596,-159.70154576607757,pairs_iz_15.0,BLOCK-365,0.0
1289005,38.74217217525557,-61.5917952517343,63259.03737486407,63259.07279643071,30.0,i,i,259.310110909689,0.0,1,1.2561981400491888,0.8703962725465524,1.1700219948528447,1.0137580797690384,19.0111991261345,2278,5.675992344955933,31.0,3.121881779172843,22.984625733668008,52.97016965755317,203.7189036657269,46.64785827785871,46.420599513813336,0.0,14.065490857933776,-14.213489048477301,"pair_15, iz, a",lowdust,1910558,69.56907023150815,57.110488604124335,0.0,66.01170221691605,238.42553812041518,309.5916823515346,-18.471396716351283,134.38171944239136,12.738466629188455,103.85996008628392,73.41911064893056,95.91265725277448,-157.66815929730873,pairs_iz_15.0,BLOCK-365,0.0
1289006,42.49518684384982,-64.20753053937915,63259.0377972583,63259.07279643071,30.0,i,i,252.22698088137125,0.0,1,1.2693216593664811,0.8703962725465524,1.1773406870996368,1.0197740447959014,19.013205340263617,2278,5.494862043562714,31.0,3.123771275523004,22.977588240222943,52.16898709860621,198.81459224668288,39.58789235054323,39.31903568504826,0.0,14.182739068373703,-14.324864931049175,"pair_15, iz, a",lowdust,1910559,69.72154848625759,57.092054803677,0.0,65.92461597330404,238.3315589902183,309.5921200414328,-18.471287942346418,134.3857627562143,12.737463835324654,102.2700699916003,74.67083726769262,95.91106076616319,-162.6450648919373,pairs_iz_15.0,BLOCK-365,0.0
1289007,44.58632750558012,-61.235861753573936,63259.038221990246,63259.07279643071,30.0,i,i,252.1488725068432,0.0,1,1.223268519206388,0.8703962725465524,1.1515219424716634,0.9985510367117073,19.051771420245142,2278,5.696840279419605,31.0,3.121975389217006,23.025091551173333,55.03064926040022,200.82440267432293,39.46789810511614,39.21387487936834,0.0,14.300564891784322,-14.436746804596105,"pair_15, iz, a",lowdust,1910560,69.87487062228719,57.065002372525186,0.0,65.83687263911004,238.2368558824253,309.5925601530944,-18.471178565335105,134.3898235691722,12.736454843376151,101.04928256632222,76.2312420951208,95.90945640763738,-160.67874351166455,pairs_iz_15.0,BLOCK-365,0.0
1289008,50.25057799882748,-60.625801965412116,63259.03864239007,63259.07279643071,30.0,i,i,244.66755234728006,0.0,1,1.1936820297770387,0.8703962725465524,1.1347294642938768,0.9847476196495667,19.094126543305894,2278,5.322545472850458,31.0,2.8178961378046536,23.064750445614315,57.07968199826234,197.55143681601393,31.953438684507073,31.67881494343761,0.0,14.417118535730307,-14.547378493151736,"pair_15, iz, a",lowdust,1910561,70.02662892568732,57.01126259615754,0.0,65.74985109463603,238.14291710936655,309.59299577517226,-18.471070302940657,134.3938381460499,12.735455502734867,98.23806853885193,79.04420655179365,95.90786936468096,-163.9940857065076,pairs_iz_15.0,BLOCK-365,0.0
1289009,46.3197992369143,-58.24001822327897,63259.0390665565,63259.07279643071,30.0,i,i,252.98458425414825,0.0,1,1.1845537895728615,0.8644931087335926,1.1234319248167781,0.9754610421993916,19.112454993662507,2278,5.647979560158967,31.0,3.1114630978422007,23.085518558464198,57.79632730038876,203.27418813835774,40.260594276581436,40.020356024785166,0.0,14.534645470833109,-14.658891462856195,"pair_15, iz, a",lowdust,1910562,70.17974691871895,57.035771770636906,0.0,65.66187503849478,238.0479331078945,309.59343529963724,-18.47096106956211,134.39788383475266,12.734446563061443,99.79982953892184,77.82446869413668,95.90626906204479,-158.40216746587174,pairs_iz_15.0,BLOCK-365,0.0
1289010,42.89107570769071,-55.757991954608116,63259.039491213545,63259.07279643071,30.0,i,i,260.96156322198567,0.0,1,1.179410654564248,0.8644931087335926,1.1205027258075793,0.9730532406138301,19.102874079827593,2278,5.690369084474332,31.0,3.105274424536714,23.084125665448585,58.22427721151913,209.17746215448506,48.244257459361116,48.03310461843362,0.0,14.652236924950577,-14.770422802002077,"pair_15, iz, a",lowdust,1910563,70.33304201699902,57.07154139644797,0.0,65.57362106517797,237.9526341008182,309.5938753318794,-18.470851708831884,134.40192931577528,12.733435807014898,101.34297660597875,76.63163353087108,95.90466787389761,-152.6406911279744,pairs_iz_15.0,BLOCK-365,0.0
1289011,37.85130763204359,-56.060252723543044,63259.039913219436,63259.07279643071,30.0,i,i,267.63590347709504,0.0,1,1.2133565452983754,0.8644931087335926,1.1397430474103336,0.9888687849712943,19.088124002122957,2278,5.461309289835761,31.0,2.840305481518849,23.05512198123502,55.76154494560745,212.07587790884145,54.95561519944492,54.765086974364856,0.0,14.76902345615665,-14.881148202223207,"pair_15, iz, a",lowdust,1910564,70.48538008703726,57.129183497269814,0.0,65.48574321863725,237.85772641300085,309.5943126163788,-18.470743029849583,134.4059446963701,12.732430717496179,104.18263096957972,73.80248345809892,95.90307763907916,-149.91124996395575,pairs_iz_15.0,BLOCK-365,0.0
1289012,35.059659381366416,-53.37795113028959,63259.04033716858,63259.07279643071,30.0,i,i,274.6563544168209,0.0,1,1.2143119521661248,0.8644931087335926,1.140281428441463,0.9893113341788826,19.091137799406795,2278,5.629206263651959,31.0,3.129051344510216,23.05600284353152,55.723130775826746,217.71697178745833,61.99956538125075,61.83288280780576,0.0,14.886276706649253,-14.992273415517388,"pair_15, iz, a",lowdust,1910565,70.63841964379061,57.17652839098484,0.0,65.39728497361565,237.76217699619556,309.594751913887,-18.470633849421244,134.40997370451188,12.731420353638496,105.74827352685782,72.60168617498815,95.90148104217096,-144.39442490934792,pairs_iz_15.0,BLOCK-365,0.0
1289013,39.846702626950574,-53.206464360444045,63259.04075993749,63259.07279643071,30.0,i,i,269.0267267445187,0.0,1,1.180319788958751,0.8644931087335926,1.1210208815005611,0.9734791645934612,19.124821846771106,2278,5.527233916767064,31.0,2.865972646095718,23.094348280800457,58.18470201327996,215.36995899753975,56.33499672571128,56.14856616861471,0.0,15.003132607328826,-15.102979416570504,"pair_15, iz, a",lowdust,1910566,70.7910331510251,57.12183942409595,0.0,65.30889735308328,237.66668898028135,309.5951899878258,-18.47052497194398,134.4139866428993,12.730412157673989,102.8845786336274,75.45070757351051,95.89988984888387,-146.75875205637223,pairs_iz_15.0,BLOCK-365,0.0
1289014,41.6304360888513,-50.337593664021774,63259.041182218134,63259.07279643071,30.0,i,i,270.89111972444465,0.0,1,1.1512196241625519,0.8644931087335926,1.104355249165057,0.9597800148136768,19.172381142843328,2278,5.48504818423871,31.0,3.0736230971496155,23.136814080703342,60.59131784605981,219.0205965731165,58.19112067195217,58.00892063063147,0.0,15.119782845187727,-15.213448056559601,"pair_15, iz, a",lowdust,1910567,70.94347040342508,57.11780090618681,0.0,65.22043649852095,237.5711069973411,309.59562755522967,-18.47041621921516,134.4179901085601,12.729404483221426,101.53138325100831,77.1502664240123,95.89830144911228,-143.18770522972022,pairs_iz_15.0,BLOCK-365,0.0
1289015,38.93666942082783,-47.82197901148807,63259.0431613848,63259.07279643071,30.0,z,z,278.4164683880871,0.0,1,1.156819793313478,0.9315771508305885,1.1373606334785584,0.9869104407193751,18.829153025024326,2278,140.0,31.0,3.0722518104452026,22.757317322429184,59.78957480727907,225.5912168453053,66.45037249536614,66.28676613851307,0.0,15.665563467264816,-15.729739658794445,"pair_15, iz, b",lowdust,1910568,71.65792116283082,57.87029775042602,0.0,64.80349203923322,237.12039980770354,309.59767836068704,-18.469906498071442,134.4366893188488,12.724673100412158,103.06198328619568,75.98827856202406,95.8908695860115,-137.08971646158344,pairs_iz_15.0,BLOCK-365,0.0
1289016,37.09171424134721,-50.60657054087979,63259.04358244261,63259.07279643071,30.0,z,z,277.3506387521312,0.0,1,1.1904393997480998,0.9315771508305885,1.1570793451210262,1.0031192216894835,18.80747574234391,2278,5.379395326812496,31.0,3.0339590423636755,22.725695283948614,57.44382465886681,221.77192879593235,64.70308472282214,64.53788107662017,0.0,15.781475322227122,-15.839267983984836,"pair_15, iz, b",lowdust,1910569,71.80991698928518,57.187242324488984,0.0,64.71428992118607,237.02393218521433,309.598114657599,-18.46979805462782,134.44065378046426,12.72366470171301,104.44169389997097,74.26713139651754,95.88929120131021,-140.9908326058952,pairs_iz_15.0,BLOCK-365,0.0
1289017,34.553193965286546,-47.97562020309668,63259.044006559525,63259.07279643071,30.0,z,z,284.1200342718479,0.0,1,1.1994918658555656,0.9315771508305885,1.162350616059857,1.0074522064012024,18.814284562327586,2278,5.643701598915138,31.0,3.1081235154286992,22.723489443430328,56.80294260509886,227.47754509288274,71.51859874535204,71.3714578216749,0.0,15.89815828682532,-15.94948206534336,"pair_15, iz, b",lowdust,1910570,71.96301710878141,57.251423549827024,0.0,64.62426216979631,236.92655670821364,309.5985541237299,-18.46968882231221,134.44464218525772,12.722648330957572,106.0083146040623,73.0712785738592,95.88770230932704,-135.41602621023466,pairs_iz_15.0,BLOCK-365,0.0
1289018,32.51670560836627,-50.66027236267139,63259.04442699832,63259.07279643071,30.0,z,z,282.772374406748,0.0,1,1.2320428116569095,0.9315771508305885,1.1811749970491225,1.0229258475743788,18.81062580835553,2278,5.325912306672639,31.0,2.9946442280589185,22.7020203636027,54.5682775442529,223.820710411834,70.15653768579637,70.01031293124285,0.0,16.013758972540888,-16.058631359678625,"pair_15, iz, b",lowdust,1910571,72.11478947893592,57.23793852449488,0.0,64.53483908572832,236.82982041109426,309.5989897780302,-18.469580536314755,134.44859118687128,12.721640134910253,107.34702544243184,71.38864872537147,95.88612814798729,-139.12913686629486,pairs_iz_15.0,BLOCK-365,0.0
1289019,27.94670172745952,-50.50349138797899,63259.04485077877,63259.07279643071,30.0,z,z,287.7801535702099,0.0,1,1.2788715432612072,0.9315771508305885,1.207910955023967,1.044902805029701,18.78571593636362,2278,5.614631602757587,31.0,2.9056062527182362,22.662261977687663,51.75517253040107,225.57023709215255,75.18602060865064,75.06032221399023,0.0,16.130207569352777,-16.16853838891012,"pair_15, iz, b",lowdust,1910572,72.26776814028962,57.2801686437803,0.0,64.44452764022,236.73210814555833,309.59942889432205,-18.469471388659567,134.45256672488668,12.720623281181389,110.2543269819354,68.51173512816099,95.88454243345484,-137.47926826614426,pairs_iz_15.0,BLOCK-365,0.0
1289020,25.770202767692325,-47.67648725304999,63259.04527284767,63259.07279643071,30.0,z,z,293.34187107769526,0.0,1,1.2955658713929508,0.9315771508305885,1.2173472113386468,1.0526594077203677,18.779308164135173,2278,5.4667526695650945,31.0,3.1656467971934465,22.649518311880207,50.857367678965254,230.5031670228304,80.78145688487194,80.6715524634844,0.0,16.246115118738484,-16.27789197265022,"pair_15, iz, b",lowdust,1910573,72.42012895322513,57.32968138578915,0.0,64.3544034938985,236.63458360081208,309.59986623651713,-18.469362680832955,134.45652136646402,12.719609891159992,111.91426584338981,67.23932217593608,95.88296407954293,-132.6277758681203,pairs_iz_15.0,BLOCK-365,0.0
1289021,23.41515701633653,-50.146508116962735,63259.04569215843,63259.07279643071,30.0,z,z,292.69035129266103,0.0,1,1.3353099342350527,0.8407442062808099,1.1435548373443885,0.9920020762970873,18.726352241538077,2278,5.228450228377421,31.0,2.91455630143582,22.688627269176926,48.81845565643979,227.15738991913182,80.1078829572328,80.00376296709258,0.0,16.361195333559735,-16.386422690022368,"pair_15, iz, b",lowdust,1910574,72.57149411917307,57.31341167443151,0.0,64.26469273608791,236.53749163506615,309.6003007201792,-18.469254682405634,134.46044538225203,12.7186024878634,113.17207705644672,65.63018631536873,95.88139698483499,-135.9943304155233,pairs_iz_15.0,BLOCK-365,0.0
1289022,25.493428193142375,-53.057743409282104,63259.046113896475,63259.07279643071,30.0,z,z,287.6429756291956,0.0,1,1.3239960635163854,0.8407442062808099,1.1377314508316596,0.9872152525836242,18.769630879154438,2278,5.438167504191318,31.0,3.184243921477488,22.71624816622986,49.35410246604391,222.4219784799973,75.03496967081615,74.91443681907073,0.0,16.476871440398718,-16.49547281844226,"pair_15, iz, b",lowdust,1910575,72.72373550133888,57.27146118987515,0.0,64.17428596951596,236.4396315583247,309.60073771836744,-18.469146057812182,134.46438730442694,12.717588613953897,111.50225781249733,66.91232420768554,95.87982176867632,-140.71990744192215,pairs_iz_15.0,BLOCK-365,0.0
1289023,22.707927320326164,-55.575996548402784,63259.04653478897,63259.07279643071,30.0,z,z,287.8115768654111,0.0,1,1.3727798591970812,0.8407442062808099,1.1627016441727624,1.0077407515100107,18.702629923792102,2278,5.365112014903301,31.0,2.996380470757052,22.65635272153697,47.04705325697156,219.4395392391831,75.19023187068309,75.07733741317524,0.0,16.59224535468912,-16.604195476334304,"pair_15, iz, b",lowdust,1910576,72.87567165126201,57.26576054776416,0.0,64.08388359873219,236.34176140404358,309.60117383981196,-18.46903765001377,134.46831651518644,12.716576133869488,112.70671187538719,65.34663913666328,95.87825066066935,-143.74384644661674,pairs_iz_15.0,BLOCK-365,0.0
1289024,27.69604246115074,-55.964215212677374,63259.0469576319,63259.07279643071,30.0,z,z,282.50802498174636,0.0,1,1.320205283982532,0.8407442062808099,1.1357758428657347,0.9856077428356339,18.7779403048975,2278,5.533629694232467,31.0,2.831978231022292,22.72246412601836,49.52118583759444,217.6490397363408,69.88149745452533,69.74148223529559,0.0,16.70808322874678,-16.713312479663625,"pair_15, iz, b",lowdust,1910577,73.02831188105155,57.23345725354925,0.0,63.99288419347517,236.2432299719001,309.6016119816671,-18.468928738853087,134.47225909735988,12.715558319182257,109.8764533967793,68.15844157025931,95.87667322768276,-145.52978289054806,pairs_iz_15.0,BLOCK-365,0.0
1289025,32.76390217092901,-56.12833108130387,63259.04738038339,63259.07279643071,30.0,z,z,276.967493813159,0.0,1,1.2740436390246999,0.8407442062808099,1.1117786495692863,0.9658820499459533,18.812142547470415,2278,5.5257287516442,31.0,2.8346296265736957,22.7656324969206,51.98176222747907,215.71242304485577,64.32905769674,64.16312684075642,0.0,16.823825222500815,-16.82229618701045,"pair_15, iz, b",lowdust,1910578,73.18091910011243,57.19563302759735,0.0,63.90172582122091,236.1445114608204,309.60205002817,-18.46881985024849,134.47619598057813,12.714540080611863,107.04390403580734,70.97582642543833,95.87509709334444,-147.46963662949182,pairs_iz_15.0,BLOCK-365,0.0
1289026,30.10086443571265,-58.846240258260146,63259.04780259301,63259.07279643071,30.0,z,z,277.1499416167176,0.0,1,1.321371310482302,0.8407442062808099,1.1363776178653546,0.9861024018853215,18.781074756522784,2278,5.478912074707125,31.0,3.071205339592686,22.723351460092676,49.4381887508162,212.8858204268783,64.5137366324384,64.34997143785272,0.0,16.93934817839108,-16.931030728694196,"pair_15, iz, b",lowdust,1910579,73.33333071436608,57.20002982113514,0.0,63.81050582304748,236.04571129007695,309.6024875126082,-18.46871110021697,134.48012298121984,12.713522504481212,108.28009227342932,69.38408414930288,95.8735239347871,-150.37116082356002,pairs_iz_15.0,BLOCK-365,0.0
1289027,35.55156362825119,-58.89045297134426,63259.048224854254,63259.07279643071,30.0,z,z,270.99989561231524,0.0,1,1.2764805401120842,0.8407442062808099,1.1130540811219587,0.96693045468225,18.81533111323344,2278,5.483371292154217,31.0,2.817613337456584,22.765788973682522,51.81721709973329,210.7490473282378,58.35398721134694,58.161396907497014,0.0,17.05481460410023,-17.039669137827925,"pair_15, iz, b",lowdust,1910580,73.48576096176511,57.16150129518174,0.0,63.71909610528167,235.94669072032747,309.60292504993174,-18.468602335895998,134.48404562771054,12.712504161555827,105.46611040293494,72.19076707247581,95.87195153903978,-152.517074660338,pairs_iz_15.0,BLOCK-365,0.0
1289028,32.82045398737945,-61.684291307860924,63259.04864788307,63259.07279643071,30.0,z,z,271.5166395133131,0.0,1,1.3268949972817063,0.8407442062808099,1.1392254576686491,0.9884433262036296,18.752225874963884,2278,5.549690391654398,31.0,3.103868291457126,22.706059068677728,49.13683138077459,208.1864297958986,58.883207513067525,58.68975292270922,0.0,17.170420072027486,-17.148395296725226,"pair_15, iz, b",lowdust,1910581,73.63846829392823,57.17311340939614,0.0,63.62734098010309,235.84728103120614,309.6033633820015,-18.46849337286826,134.48797055700774,12.711483323322366,106.69558669627594,70.60881862860535,95.87037724282128,-155.1686899672944,pairs_iz_15.0,BLOCK-365,0.0
