observationId,fieldRA,fieldDec,observationStartMJD,flush_by_mjd,visitExposureTime,band,filter,rotSkyPos,rotSkyPos_desired,numExposures,airmass,seeingFwhm500,seeingFwhmEff,seeingFwhmGeom,skyBrightness,night,slewTime,visitTime,slewDistance,fiveSigmaDepth,altitude,azimuth,paraAngle,pseudoParaAngle,cloud,moonAlt,sunAlt,scheduler_note,target_name,target_id,observationStartLST,rotTelPos,rotTelPos_backup,moonAz,sunAz,sunRA,sunDec,moonRA,moonDec,moonDistance,solarElong,moonPhase,cummTelAz,observation_reason,science_program,cloud_extinction
1243575,324.61095169320265,-66.56361722920799,63191.019599215564,63191.057376569406,30.0,z,z,233.54230687456536,0.0,1,1.3243028716702934,1.1442114217622406,1.4638824664865273,1.2553113874519255,18.534517919637807,2210,5.219780098686091,31.0,2.834629625383491,22.326678613640695,49.35999319413556,198.28296305291252,42.63299208131973,42.90126830955243,0.0,51.00099900653598,-13.571626794778089,"pair_15, zy, a",lowdust,1839981,356.1282953410303,79.3589614349871,0.0,294.98419947495177,237.0176799791775,235.77786614320226,-19.718221799730063,320.44128541280924,-9.350021264907102,57.28436243532776,71.50721528136992,45.490250940798184,-162.70598139898078,pairs_zy_15.0,BLOCK-365,0.0
1243576,317.12531461349494,-65.66477744510023,63191.02001898812,63191.057376569406,30.0,z,z,243.56662621306515,0.0,1,1.3604096385527502,1.1442114217622406,1.4877009378064077,1.2748901708768672,18.557655594276596,2210,5.268349378531637,31.0,3.1592985591723934,22.31810422314,47.6658025587453,202.41387984639223,52.67597762554431,52.98129053678705,0.0,50.883200997939085,-13.680910324432206,"pair_15, zy, a",lowdust,1839982,356.2798272090625,79.41466432372187,0.0,294.85267542382985,236.9249395507523,235.778304926515,-19.718316592763305,320.4451949807438,-9.347965198665376,56.36378408754003,68.54441872593003,45.49241347557563,-158.69474718516173,pairs_zy_15.0,BLOCK-365,0.0
1243577,318.3026355073602,-68.43753766886404,63191.02043750756,63191.057376569406,30.0,z,z,240.0548905555554,0.0,1,1.392244908238007,1.3642164770422218,1.7608751368901479,1.4994393625237015,18.58994278786431,2210,5.160080250251689,31.0,2.810371636416736,22.148823717384772,46.240904712875356,198.8812149807219,49.118724714749554,49.45397757191852,0.0,50.76554414340925,-13.789735087933767,"pair_15, zy, a",lowdust,1839983,356.43090672062345,79.39908701636314,0.0,294.72261483717193,236.8323434712143,235.77874240053768,-19.718411101769952,320.44909624657305,-9.345914471135332,59.108613213513,68.97346506911312,45.49457146281458,-162.2806537475633,pairs_zy_15.0,BLOCK-365,0.0
1243578,319.84424094476714,-71.1895014206238,63191.020855499395,63191.057376569406,30.0,z,z,236.36394330044104,0.0,1,1.4284120634266695,1.3642164770422218,1.788180209260002,1.5218841320117218,18.654729255708,2210,5.1144946481716005,31.0,2.802681187233376,22.161587475369927,44.73987102659799,195.52176492448564,45.38127781662442,45.75228190940746,0.0,50.64782602935365,-13.898290571313838,"pair_15, zy, a",euclid_overlap,1839984,356.5817957726434,79.3883386089664,0.0,294.5937796511273,236.73973201481462,235.7791793236322,-19.71850549058897,320.4529959522744,-9.343865532711389,61.846802864356874,69.46596044243807,45.49672863149225,-165.69449404062382,pairs_zy_15.0,BLOCK-365,0.0
1243579,326.8073258023285,-69.27302125775093,63191.021280873276,63191.057376569406,30.0,z,z,229.5553850110643,0.0,1,1.3584589788930161,1.4101950032938737,1.7876787662641784,1.5214719458691546,18.716694383220474,2210,5.752303506603358,31.0,3.0332764386693145,22.19720643787587,47.7034925031236,194.92504357169176,38.625470343641624,38.91109301743729,0.0,50.52789440653448,-14.008624605418609,"pair_15, zy, a",lowdust,1839985,356.73534963860976,79.35570800637299,0.0,294.46333912838605,236.64530439631048,235.77962396370506,-19.718601545313394,320.45696819972574,-9.341779692656235,60.07300371382422,71.96560108440013,45.498925948470465,-166.29264324541472,pairs_zy_15.0,BLOCK-365,0.0
1243580,329.6695893944388,-71.94276653335335,63191.021698964796,63191.057376569406,30.0,z,z,224.53985229346148,0.0,1,1.3945866612287534,1.4101950032938737,1.8160544628054474,1.5447967684260777,18.745979811948764,2210,5.123107705480711,31.0,2.8330969253519074,22.192055283034627,46.08931395478113,191.54779431691452,33.585566253995005,33.886673989996936,0.0,50.409947102466404,-14.116931032467628,"pair_15, zy, a",euclid_overlap,1839986,356.88627467693397,79.34682169653544,0.0,294.3354636567037,236.55228005185282,235.78006099216114,-19.718695954536333,320.4608762270666,-9.33972893776275,62.85713351338844,72.48283699681085,45.501087742244025,-169.73867572174595,pairs_zy_15.0,BLOCK-365,0.0
1243581,335.8337302833183,-69.77385671656523,63191.02212374492,63191.057376569406,30.0,z,z,218.25605154417153,0.0,1,1.3313431704674619,1.3826023780373728,1.7349938449148454,1.4781649405200028,18.82879133363241,2210,5.701002934159552,31.0,2.962008872606649,22.286699763273173,48.95709162863635,190.6794337957934,27.347809359064993,27.56575280163913,0.0,50.29004293147661,-14.226829321419814,"pair_15, zy, a","euclid_overlap, lowdust",1839987,357.03961420541265,79.3097012574676,0.0,294.2058802261959,236.45755040754983,235.78050501276317,-19.718791873043184,320.4648506170729,-9.337644741239506,61.23667150287819,74.94262947940649,45.50328624694502,-170.61274005277835,pairs_zy_15.0,BLOCK-365,0.0
1243582,332.5515770837919,-67.16390236961904,63191.022542520404,63191.057376569406,30.0,z,z,224.2975786995759,0.0,1,1.3003741089832328,1.3826023780373728,1.710664795358656,1.4581664617848151,18.85690724076066,2210,5.182201839272638,31.0,2.873573554296633,22.317971523400622,50.56195447317174,194.41390752791273,33.39275500869232,33.61133780133371,0.0,50.17176469302293,-14.3350351598955,"pair_15, zy, a",lowdust,1839988,357.19078614404526,79.31375910175784,0.0,294.0784626141751,236.36394513326422,235.78094275731993,-19.718886434601274,320.46877261658716,-9.335589381373822,58.400794704592414,74.46138360677715,45.50545577213531,-166.94183610508978,pairs_zy_15.0,BLOCK-365,0.0
1243583,340.77752621428584,-67.45889719302477,63191.0229639923,63191.057376569406,30.0,z,z,213.31479516540693,0.0,1,1.2776752475166147,1.659210998430486,2.000004663963478,1.696003833777979,18.930203348836127,2210,5.415171772549327,31.0,3.184243978590816,22.185858867027374,51.768369002798224,189.8155547618747,22.420116724400522,22.577647439410825,0.0,50.052655693295236,-14.443798427320015,"pair_15, zy, a",lowdust,1839989,357.34293144864597,79.2628522740039,0.0,293.95056020681824,236.26952138886605,235.7813833210081,-19.718981603964153,320.4727236695838,-9.33352016058825,59.69808724801367,77.39342366591077,45.50764136999797,-171.56730490973416,pairs_zy_15.0,BLOCK-365,0.0
1243584,354.3805103666295,-69.7363372318,63191.023396584205,63191.057376569406,30.0,z,z,194.23580412161334,0.0,1,1.2965442122582127,1.659210998430486,2.0176745598892243,1.7105284882289422,18.92999084325882,2210,6.375941212611393,31.0,5.4461740076466665,22.174913324845132,50.66544825672086,181.38136512627426,3.4176752316486274,3.468772886625951,0.0,49.93033196568482,-14.555285966205696,"pair_15, zy, a","euclid_overlap, lowdust",1839990,357.49909091827095,79.2329687650126,0.0,293.81963415997745,236.17238075764178,235.78183550902966,-19.719079283148723,320.47678293116707,-9.331395691990599,64.1663444549211,80.76614347287261,45.509886826684166,-180.07106976017974,pairs_zy_15.0,BLOCK-365,0.0
1243585,349.0873890290469,-67.44343725572455,63191.023816262794,63191.057376569406,30.0,z,z,202.19181166860264,0.0,1,1.261245231463061,1.7054481634828769,2.035919750908018,1.7255260352463906,18.992621645298968,2210,5.260230236406372,31.0,2.9963804707172126,22.19828084086645,52.67972197841833,185.0368741700123,11.317121764795688,11.40721183644751,0.0,49.81158984588087,-14.663304807262353,"pair_15, zy, a",lowdust,1839991,357.6505888649156,79.21540016784483,0.0,293.69295683453123,236.07792092131874,235.7822741993556,-19.71917404543922,320.4807248581113,-9.329334007858888,61.1824407947557,80.28557078645062,45.51206737870554,-176.47328255580607,pairs_zy_15.0,BLOCK-365,0.0
1243586,344.7822945368522,-65.03004155572201,63191.02423572429,63191.057376569406,30.0,z,z,209.4800295481498,0.0,1,1.2316016768669156,1.3091042815091727,1.5768079473442296,1.3481361327169568,19.046725773907884,2210,5.241473700763524,31.0,2.9707584669772285,22.504279244262296,54.5429886648878,189.01559322609614,18.576715277230452,18.69045251342641,0.0,49.69284037886295,-14.771129332207899,"pair_15, zy, a",lowdust,1839992,357.8020084442581,79.21042296527666,0.0,293.56668075744307,235.98329397406192,235.78271266333243,-19.719268757659023,320.4846685234391,-9.327272767146102,58.224843848919576,79.83405075539538,45.514248893504075,-172.5698150549733,pairs_zy_15.0,BLOCK-365,0.0
1243587,341.25053335313817,-62.519770934384354,63191.02465610371,63191.057376569406,30.0,z,z,216.33747978079504,0.0,1,1.2066827466221275,1.3091042815091727,1.5575876647685531,1.3323370604397506,19.058868983888946,2210,5.320782739634346,31.0,2.954886932876004,22.525247442872153,56.25508558264821,193.33538566577846,25.424569469217097,25.552016745457205,0.0,49.57376206814854,-14.879050956095865,"pair_15, zy, a",lowdust,1839993,357.9537593829339,79.21453696466216,0.0,293.4404657553058,235.8882428249256,235.78315208740077,-19.719363676087145,320.4886246078081,-9.325206390781327,55.28252803067994,79.42643077745049,45.51643727928082,-168.34417390020576,pairs_zy_15.0,BLOCK-365,0.0
1243588,334.49011220302765,-62.279997988515845,63191.02507829367,63191.057376569406,30.0,z,z,226.58152675704733,0.0,1,1.228302771919108,1.4930682424487802,1.7724284334032228,1.508936172257449,19.044170563835493,2210,5.477212635867952,31.0,3.1398024971622926,22.37627849758089,54.82505579364736,198.41649407727826,35.70017434720883,35.87011572468343,0.0,49.454101397583166,-14.987297478585768,"pair_15, zy, a",lowdust,1839994,358.1061638978902,79.2885889676361,0.0,293.3140477869339,235.79256302995677,235.78359340461157,-19.71945900225712,320.4926015482991,-9.323130485055867,53.929062931643294,76.56111404398702,45.518637203169575,-163.4461977748359,pairs_zy_15.0,BLOCK-365,0.0
1243589,332.1923005645941,-59.60086475807618,63191.027057460335,63191.057376569406,30.0,y,y,232.49215231300326,0.0,1,1.2088947524187743,1.4193961558522257,1.6246106440708246,1.3874299494262177,18.21854199835331,2210,140.0,31.0,2.9018704011620695,21.504384006994083,55.9743736302099,203.39921376321317,42.435988736914425,42.605246723419825,0.0,48.8922205694349,-15.492872552956436,"pair_15, zy, b",lowdust,1839995,358.82061465729595,80.11309441041656,0.0,292.72598821793616,235.34108534309075,235.78566224493164,-19.71990586362514,320.5112958880973,-9.313390520564878,51.053500202006404,76.23846119956508,45.52897836455703,-158.95387116132017,pairs_zy_15.0,BLOCK-365,0.0
1243590,327.8817128168545,-61.79187590313407,63191.02748303671,63191.057376569406,30.0,y,y,237.15698750269362,0.0,1,1.2600269517763936,1.3091042815091727,1.5497410526422963,1.3258871452719676,18.18738987529011,2210,5.7697995859414055,31.0,3.0404490967810682,21.53161104946652,52.882118282941626,203.43428509275944,46.32059731552537,46.527890258554386,0.0,48.7712004719414,-15.60118286936659,"pair_15, zy, b",lowdust,1839996,358.97424162218914,79.37090275586075,0.0,292.600526841745,235.2433677931606,235.7861071053437,-19.720001948302453,320.515326679301,-9.311294343312964,52.75817033404894,73.67535345250259,45.531208083305806,-159.07640310245273,pairs_zy_15.0,BLOCK-365,0.0
1243591,326.19962195549,-59.04856900235461,63191.02790383483,63191.057376569406,30.0,y,y,242.31809388737568,0.0,1,1.2422383936289156,1.3091042815091727,1.536576565725052,1.3150659370259927,18.213154161517224,2210,5.356957437766829,31.0,2.865972701889148,21.55653204888104,53.99300277508634,207.91135077809375,51.520580991161225,51.71966154080686,0.0,48.651469571814324,-15.708137027811977,"pair_15, zy, b",lowdust,1839997,359.12614370316834,79.40156765343117,0.0,292.47681920496086,235.1465245596868,235.78654697156523,-19.720096953102093,320.51931603624956,-9.30922107095781,49.92620791134695,73.38813314348512,45.53341488284384,-154.69963345789176,pairs_zy_15.0,BLOCK-365,0.0
1243592,321.5207461350138,-61.05558999871099,63191.028329567955,63191.057376569406,30.0,y,y,246.225647204161,0.0,1,1.2963112879349044,1.4470102353161727,1.7237455122409184,1.4689188110620348,18.172622233895797,2210,5.783341947449355,31.0,3.0783119051385626,21.40263666154615,50.86251780003389,207.60412858644582,55.427078380046865,55.664637422737044,0.0,48.530264086790666,-15.81620376818467,"pair_15, zy, b",lowdust,1839998,359.2798272502735,79.43899021857604,0.0,292.3520105157805,235.04831959982602,235.78699199701003,-19.720193071015238,320.52335604726653,-9.307122845888342,51.75374637499261,70.78160109463158,45.53564970381595,-155.13426756073764,pairs_zy_15.0,BLOCK-365,0.0
1243593,320.4205368788848,-58.27006829307715,63191.028749952166,63191.057376569406,30.0,y,y,250.64182336278597,0.0,1,1.2795157845734992,1.4470102353161727,1.710310474780934,1.4578752102699277,18.196873104157856,2210,5.321196098258711,31.0,2.84030548239224,21.425883354047972,51.80764366776183,211.9190861576809,59.891346052616505,60.11486829082607,0.0,48.41051193316607,-15.92277285960151,"pair_15, zy, b",lowdust,1839999,359.43157991684376,79.47304492804008,0.0,292.2291156454406,234.95112498193032,235.78743143173753,-19.720287980239654,320.5273491171048,-9.30505035331,48.96508644182923,70.53074990409812,45.53785855924869,-150.90691428329552,pairs_zy_15.0,BLOCK-365,0.0
1243594,319.52855379007815,-55.47184211632021,63191.02917076666,63191.057376569406,30.0,y,y,255.00974067524595,0.0,1,1.266002968890644,1.6222473789509935,1.8860322943889631,1.6023185459877276,18.196584293093228,2210,5.3583727247048145,31.0,2.840305481518832,21.321867304756502,52.602358094208626,216.39563070857412,64.31599308213285,64.52695099959699,0.0,48.290568045232504,-16.029311803114386,"pair_15, zy, b",lowdust,1840000,359.58348791055715,79.51721032435104,0.0,292.1064395597731,234.85360797315826,235.78787131683148,-19.720382985550973,320.5313500733186,-9.302975112826248,46.175670917537076,70.3565904996721,45.54007177819224,-146.5241787370163,pairs_zy_15.0,BLOCK-365,0.0
1243595,309.8301312981041,-58.85343002137186,63191.029614199535,63191.057376569406,30.0,y,y,261.94155197800046,0.0,1,1.3908264146004305,1.6222473789509935,1.9955014537167024,1.6923021949551293,18.123391948080485,2210,7.312600403025944,31.0,6.2434050741467315,21.203395261300866,46.38817465928229,214.66475517219448,71.2262825077873,71.50202239441548,0.0,48.16410241223495,-16.141426382716194,"pair_15, zy, b",lowdust,1840001,359.7435608130657,79.56047041641503,0.0,291.9775433382593,234.7506076783939,235.78833484595816,-19.720483096161757,320.53557019028466,-9.300787651782477,50.218232308753485,64.99770243597845,45.54240623188874,-148.37292569641357,pairs_zy_15.0,BLOCK-365,0.0
1243596,315.4850430814292,-60.073804634322585,63191.0300351971,63191.057376569406,30.0,y,y,254.88494417586227,0.0,1,1.3431483062519152,1.927854548169228,2.2951087694629937,1.9385794084985808,18.168498098731078,2210,5.374189961814945,31.0,3.120335491781984,21.081781103056752,48.52098886306697,211.44248777632438,64.12596262941662,64.38642956528561,0.0,48.043964153991304,-16.247725436319453,"pair_15, zy, b",lowdust,1840002,359.8955348919738,79.50148538942334,0.0,291.85552382874056,234.652588501685,235.78877492361488,-19.720578140629424,320.5395806980785,-9.298710220257771,50.91655318828524,67.88647907282191,45.544624736487386,-151.58233404166955,pairs_zy_15.0,BLOCK-365,0.0
1243597,316.20836225577705,-62.87534776328284,63191.03045476089,63191.057376569406,30.0,y,y,251.50879780740337,0.0,1,1.3651985907360695,1.9371372021495177,2.3281577492564915,1.965745669888836,18.167857109837474,2210,5.250311479344591,31.0,2.8227101362957865,21.06217339981355,47.4777157928916,207.53613370462637,60.69857063025302,60.98048389055015,0.0,47.92416614308104,-16.353523762467283,"pair_15, zy, b",lowdust,1840003,0.04699139796538354,79.47168608314676,0.0,291.7342646198708,234.5546796542803,235.78921350309247,-19.7206728603533,320.54358133257966,-9.29663923951385,53.670318083220636,68.17602599919229,45.546837780385864,-155.5210800560673,pairs_zy_15.0,BLOCK-365,0.0
1243598,322.8896887256449,-63.822247101400436,63191.030874567085,63191.057376569406,30.0,y,y,243.02069045165211,0.0,1,1.324075927601055,1.9371372021495177,2.2858232127299325,1.9309466808640046,18.208128470851495,2210,5.271255791174626,31.0,3.141279081091246,21.108855436373265,49.40621399866274,203.9233370079854,52.185308308188546,52.438847639755394,0.0,47.80423007215786,-16.459244622823352,"pair_15, zy, b",lowdust,1840004,0.19853540840666817,79.41815718810325,0.0,291.6132802503074,234.45649047939793,235.78965233654134,-19.72076763374924,320.54758806048716,-9.294566438508062,54.55326341872753,71.10495197303072,45.54905419591715,-159.13100453598136,pairs_zy_15.0,BLOCK-365,0.0
1243599,324.61095169320265,-66.56361722920799,63191.031293995155,63191.057376569406,30.0,y,y,238.72854483747557,0.0,1,1.3493356308979985,1.4838532522447556,1.8063007099784694,1.5367791836023017,18.1967256563969,2210,5.238585671857923,31.0,2.8346296253834637,21.354583579936122,48.16099246809194,200.08541312855527,47.85553717115879,48.12600707566861,0.0,47.684333256252245,-16.564731814923825,"pair_15, zy, b",lowdust,1840005,0.349942922174149,79.39746223819306,0.0,291.4927498132228,234.35816577032196,235.7900907753065,-19.720862320729925,320.5515949575085,-9.292494881421621,57.338164792533775,71.49999282804541,45.551270705906056,-163.0229775103,pairs_zy_15.0,BLOCK-365,0.0
1243600,317.12531461349494,-65.66477744510023,63191.03171320398,63191.057376569406,30.0,y,y,248.44268301237645,0.0,1,1.3931755921832074,1.4838532522447556,1.8412873682706297,1.5655382167184575,18.17376128109258,2210,5.219642494140027,31.0,3.159298559172368,21.315009000822755,46.23187599656872,203.8766196248072,57.58539911139051,57.89285808755781,0.0,47.56443042576809,-16.670025592602183,"pair_15, zy, b",lowdust,1840006,0.5012712906940475,79.45017507518139,0.0,291.3726273295878,234.25966831223286,235.7905289854657,-19.720956957164663,320.5556035333969,-9.290423784887015,56.42447462511187,68.53700780783292,45.553488145493084,-159.34219804238924,pairs_zy_15.0,BLOCK-365,0.0
1243601,318.3026355073602,-68.43753766886404,63191.03213191975,63191.057376569406,30.0,y,y,244.93622292930786,0.0,1,1.4221437005469972,1.566847095272245,1.958876237735228,1.6621962674183575,18.159356323845586,2210,5.177042526580005,31.0,2.8103716364166855,21.235783134847086,45.018717059800366,200.2668057888771,54.02938518162123,54.36711024773163,0.0,47.444600070964434,-16.775057534829596,"pair_15, zy, b",lowdust,1840007,0.652421672992558,79.43088731842377,0.0,291.2529907781594,234.16106256679348,235.79096668079782,-19.721051481243773,320.55961116033734,-9.288354503239097,59.16795916172957,68.96654185122016,45.5557050610241,-162.9931909416371,pairs_zy_15.0,BLOCK-365,0.0
1243602,319.84424094476714,-71.1895014206238,63191.03255019434,63191.057376569406,30.0,y,y,241.22426211297906,0.0,1,1.4551519019825296,1.566847095272245,1.9860304720041582,1.6845170479874179,18.17246038592662,2210,5.138924657570937,31.0,2.8026811872334183,21.221612291539987,43.724348930214944,196.80484895975295,50.26642189710483,50.64032514106311,0.0,47.324827574526424,-16.87984111631717,"pair_15, zy, b",euclid_overlap,1840008,0.8034127973845795,79.41606302808403,0.0,291.1338245670216,234.06233662785814,235.79140391552997,-19.721145904682,320.56361832228964,-9.286286782177697,61.90484365801186,69.45953863062698,45.55792172019714,-166.49872730361656,pairs_zy_15.0,BLOCK-365,0.0
1243603,326.8073258023285,-69.27302125775093,63191.03297571177,63191.057376569406,30.0,y,y,234.68887355402916,0.0,1,1.3808563087277004,1.2724021187783081,1.596828665050254,1.3645931626713086,18.209775780171167,2210,5.764706782227975,31.0,3.033276438669311,21.489412824172625,46.71266232570138,196.58971803786264,43.78919873551218,44.07737514854696,0.0,47.20291094683833,-16.986297913758673,"pair_15, zy, b",lowdust,1840009,0.9570184844673246,79.38850159451778,0.0,291.01294834787944,233.96167087934046,235.79184872201108,-19.721241962084072,320.5676987260599,-9.28418262089373,60.12565158743693,71.95886769668638,45.56017889573367,-166.71482342460445,pairs_zy_15.0,BLOCK-365,0.0
1243604,329.6695893944388,-71.94276653335335,63191.03339419804,63191.057376569406,30.0,y,y,229.61350594501786,0.0,1,1.4136212232504313,1.2724021187783081,1.6194556578562693,1.3831925507578533,18.220430053719994,2210,5.157214241421295,31.0,2.833096925351959,21.47374875420927,45.31143783450202,193.07226146631103,38.684036565534655,38.98817098201266,0.0,47.08293983689573,-17.090856721872747,"pair_15, zy, b",euclid_overlap,1840010,1.1080860212572485,79.37466503699478,0.0,290.8944175450266,233.86244155082014,235.79228617917914,-19.72133643119739,320.57171549712996,-9.282112603141265,62.908601996567725,72.47660712109507,45.5624008721207,-170.28978958728467,pairs_zy_15.0,BLOCK-365,0.0
