Time,Max Attenuation,Min Attenuation,Average Attenuation,Night,Cloud_Range
2025-07-14 01:10:00-04:00,0.1610754877328872,-2.5026192665100098,-0.0269537201465481,2025-07-14,2.663694754242897
2025-07-14 01:15:00-04:00,0.7785263061523438,-2.3719675540924072,-0.0277545009089558,2025-07-14,3.150493860244751
2025-07-14 01:20:00-04:00,0.2253236174583435,-2.7071304321289062,-0.029518650110914,2025-07-14,2.9324540495872498
2025-07-14 01:25:00-04:00,0.2961134314537048,-4.548059463500977,-0.0327781416598421,2025-07-14,4.844172894954681
2025-07-14 01:30:00-04:00,0.3986448645591736,-4.03994607925415,-0.0327687686488659,2025-07-14,4.438590943813324
2025-07-14 01:35:00-04:00,0.1524155884981155,-4.120388031005859,-0.0349868406592832,2025-07-14,4.272803619503975
2025-07-14 01:40:00-04:00,0.3365559875965118,-3.7168173789978023,-0.0321285494072169,2025-07-14,4.053373366594314
2025-07-14 01:45:00-04:00,0.2570755183696747,-3.8415706157684326,-0.0353670469885469,2025-07-14,4.098646134138107
2025-07-14 01:50:00-04:00,0.1949351131916046,-4.068118095397949,-0.0339552472913004,2025-07-14,4.263053208589554
2025-07-14 01:55:00-04:00,0.3658832609653473,-4.133108615875244,-0.0312619296565475,2025-07-14,4.498991876840591
2025-07-14 02:00:00-04:00,0.275591105222702,-2.368747472763061,-0.0304485316152012,2025-07-14,2.644338577985763
2025-07-14 02:05:00-04:00,0.1557435989379882,-2.402902364730835,-0.0308526746253906,2025-07-14,2.5586459636688232
2025-07-14 02:10:00-04:00,0.2802728414535522,-2.306046962738037,-0.0267568733775281,2025-07-14,2.5863198041915894
2025-07-14 02:40:00-04:00,2.428121566772461,-2.853045463562012,-0.0258856767568226,2025-07-14,5.281167030334473
2025-07-14 02:45:00-04:00,0.4921900629997253,-2.723487377166748,-0.0288878896508178,2025-07-14,3.2156774401664734
2025-07-14 02:50:00-04:00,0.2349899113178253,-3.14707612991333,-0.0254905404774859,2025-07-14,3.3820660412311554
2025-07-14 02:55:00-04:00,0.4069395959377289,-2.993483543395996,-0.024866633654798,2025-07-14,3.400423139333725
2025-07-14 03:00:00-04:00,0.2658803462982178,-2.9374542236328125,-0.0257789649639674,2025-07-14,3.2033345699310303
2025-07-14 03:05:00-04:00,0.1079302281141281,-2.723632335662842,-0.026432896714373,2025-07-14,2.83156256377697
