Time,Max Attenuation,Min Attenuation,Average Attenuation,Night,Cloud_Range,Std Attenuation,Clarity Metric,Night Date,Night ID
2025-07-19 22:35:00-04:00,1.167401671409607,-0.4324630796909332,0.0444069186945087,2025-07-19,1.5998647511005402,0.6706621464227863,0.7150690651172951,2025-07-19,2025-07-19
2025-07-19 22:40:00-04:00,0.1915219575166702,-0.080602042376995,0.0188339542694811,2025-07-19,0.2721239998936652,0.11242782139503583,0.13126177566451694,2025-07-19,2025-07-19
2025-07-19 22:45:00-04:00,0.5833794474601746,-0.0762935355305671,0.0208520267459783,2025-07-19,0.6596729829907416,0.29079255756434114,0.31164458431031944,2025-07-19,2025-07-19
2025-07-19 22:50:00-04:00,1.0584179162979126,-0.1966185420751571,0.0206903736832838,2025-07-19,1.2550364583730698,0.5476432465488138,0.5683336202320975,2025-07-19,2025-07-19
2025-07-19 22:55:00-04:00,1.7009589672088623,-0.4208165109157562,0.0484398113058162,2025-07-19,2.1217754781246185,0.9100031890140939,0.9584430003199101,2025-07-19,2025-07-19
2025-07-19 23:00:00-04:00,0.4482377171516418,-0.1371907740831375,0.020530337058987,2025-07-19,0.5854284912347794,0.2473270597216611,0.2678573967806481,2025-07-19,2025-07-19
2025-07-19 23:05:00-04:00,0.1693934947252273,-0.075477585196495,0.0204129658656762,2025-07-19,0.2448710799217223,0.10074833417112437,0.12116130003680058,2025-07-19,2025-07-19
2025-07-19 23:10:00-04:00,0.1788234263658523,-0.0913656875491142,0.0203433047153162,2025-07-19,0.2701891139149664,0.11085376011728146,0.13119706483259766,2025-07-19,2025-07-19
2025-07-19 23:15:00-04:00,0.4047249257564544,-0.6166091561317444,0.0443134272753437,2025-07-19,1.0213340818881989,0.42293135985265046,0.46724478712799417,2025-07-19,2025-07-19
2025-07-19 23:20:00-04:00,0.5629926323890686,-0.415199339389801,0.0456722006180259,2025-07-19,0.9781919717788696,0.39956678473477814,0.44523898535280404,2025-07-19,2025-07-19
2025-07-19 23:25:00-04:00,0.5548426508903503,-0.4982586801052093,0.0456484897492415,2025-07-19,1.0531013309955597,0.43000466618965577,0.4756531559388973,2025-07-19,2025-07-19
2025-07-19 23:30:00-04:00,0.4222162961959839,-0.5000163316726685,0.046278918242306,2025-07-19,0.9222326278686525,0.37863503860399966,0.4249139568463057,2025-07-19,2025-07-19
2025-07-19 23:35:00-04:00,0.311268538236618,-0.113026887178421,0.0207484055925283,2025-07-19,0.424295425415039,0.17711401991549008,0.19786242550801839,2025-07-19,2025-07-19
2025-07-19 23:40:00-04:00,1.982566475868225,-0.0573907047510147,0.0244902956953927,2025-07-19,2.03995718061924,0.9429382049008262,0.967428500596219,2025-07-19,2025-07-19
2025-07-19 23:45:00-04:00,0.7073214054107666,-0.0686411559581756,0.0218952835227654,2025-07-19,0.7759625613689423,0.34643000128077195,0.3683252848035373,2025-07-19,2025-07-19
2025-07-19 23:50:00-04:00,0.1965436935424804,-0.2949523031711578,0.0196986704677344,2025-07-19,0.4914959967136382,0.2032643905480257,0.2229630610157601,2025-07-19,2025-07-19
2025-07-19 23:55:00-04:00,0.9733834266662598,-0.4638263881206512,0.0465611385529038,2025-07-19,1.437209814786911,0.5948918699923963,0.6414530085453001,2025-07-19,2025-07-19
2025-07-20 00:00:00-04:00,0.5785195231437683,-0.3982702493667602,0.0470074117392422,2025-07-20,0.9767897725105286,0.39929042336665443,0.44629783510589666,2025-07-20,2025-07-19
2025-07-20 00:05:00-04:00,0.7598759531974792,-0.3871881067752838,0.0482243481101163,2025-07-20,1.147064059972763,0.47279170543743554,0.5210160535475519,2025-07-20,2025-07-19
2025-07-20 00:10:00-04:00,0.9216722846031188,-0.3966628313064575,0.0457721216517225,2025-07-20,1.3183351159095764,0.5478196439723272,0.5935917656240497,2025-07-20,2025-07-19
