Time,Max Attenuation,Min Attenuation,Average Attenuation
2025-07-17 21:55:00-04:00,0.14829009771347046,-0.12006187438964844,0.018129413263534518
2025-07-17 22:00:00-04:00,0.2727147340774536,-0.17243577539920807,0.017550522804474875
2025-07-17 22:05:00-04:00,0.1816568672657013,-0.07986678183078766,0.017072464309158666
2025-07-17 22:10:00-04:00,0.8059301376342773,-0.13485746085643768,0.01576136277003884
2025-07-17 22:15:00-04:00,0.13723325729370117,-0.10062763094902039,0.016739398564658246
2025-07-17 22:20:00-04:00,0.6184396743774414,-0.08617459982633591,0.018467800820580346
2025-07-17 22:25:00-04:00,1.6675447225570679,-0.08009844273328781,0.020883412975897707
2025-07-17 22:30:00-04:00,1.6351675987243652,-0.07825789600610733,0.021067842558327353
2025-07-17 22:35:00-04:00,0.5659195780754089,-0.07734952867031097,0.018771336000593938
2025-07-17 22:40:00-04:00,1.0499433279037476,-0.11287865787744522,0.016543029271109767
2025-07-17 22:45:00-04:00,0.21298789978027344,-0.19878773391246796,0.01531853041328272
2025-07-17 22:50:00-04:00,0.24567043781280518,-0.11881472915410995,0.015357070959412864
2025-07-17 22:55:00-04:00,2.4779000282287598,-0.27989697456359863,0.017044799081859248
2025-07-17 23:00:00-04:00,0.3230963349342346,-0.1458016037940979,0.016663748800092706
2025-07-17 23:05:00-04:00,0.5227391719818115,-0.21310138702392578,0.016769016224497578
2025-07-17 23:10:00-04:00,0.1783723086118698,-0.1935959756374359,0.016712869555376413
2025-07-17 23:15:00-04:00,0.13158607482910156,-0.07851048558950424,0.01752807872883518
2025-07-17 23:20:00-04:00,0.1611100286245346,-0.10774347186088562,0.016732203046532827
2025-07-17 23:25:00-04:00,0.26578429341316223,-0.06132054328918457,0.017470229443698998
2025-07-17 23:30:00-04:00,0.15329983830451965,-0.10989188402891159,0.01714007449519381
2025-07-17 23:35:00-04:00,0.5491259098052979,-0.11755561828613281,0.017064045679367708
2025-07-17 23:40:00-04:00,0.3603275716304779,-0.0678475946187973,0.0183802090789609
2025-07-17 23:45:00-04:00,0.39264190196990967,-0.09834834933280945,0.018173471248073926
2025-07-17 23:50:00-04:00,0.4559371769428253,-0.13910670578479767,0.017371071178436177
2025-07-17 23:55:00-04:00,0.31618964672088623,-0.15028169751167297,0.01606072292940862
2025-07-18 00:00:00-04:00,0.6959185004234314,-0.07690839469432831,0.018559288728714037
2025-07-18 00:05:00-04:00,1.0136629343032837,-0.094669871032238,0.019539433533690025
2025-07-18 00:10:00-04:00,0.2629261016845703,-0.38749733567237854,0.01767657030449458
2025-07-18 00:15:00-04:00,0.4878776967525482,-0.07785386592149734,0.018545205852804007
2025-07-18 00:20:00-04:00,0.42972198128700256,-0.1328035593032837,0.019776580246981215
2025-07-18 00:25:00-04:00,0.18141420185565948,-0.3257807493209839,0.019068198610951374
2025-07-18 00:30:00-04:00,0.2031630575656891,-0.10655728727579117,0.020208106071595303
2025-07-18 00:35:00-04:00,0.3991864323616028,-0.11940919607877731,0.019801897965354406
2025-07-18 00:40:00-04:00,1.2725838422775269,-0.08861153572797775,0.02200931672884153
2025-07-18 00:45:00-04:00,0.18843543529510498,-0.18271082639694214,0.021609831841839063
2025-07-18 00:50:00-04:00,0.3105478286743164,-0.23261690139770508,0.020150875688053314
2025-07-18 00:55:00-04:00,0.18978925049304962,-0.2824074327945709,0.020906382927786422
2025-07-18 01:00:00-04:00,0.21045348048210144,-0.2995315492153168,0.020136101536809996
2025-07-18 01:05:00-04:00,0.6651362180709839,-0.657146692276001,0.024557747886924268
2025-07-18 01:10:00-04:00,0.27502739429473877,-0.12755738198757172,0.01920955383154838
