Time,Max Attenuation,Min Attenuation,Average Attenuation
2025-07-07 01:55:00-04:00,0.028160130605101585,-1.5006370544433594,-0.03895079751845673
2025-07-07 02:00:00-04:00,0.14026007056236267,-1.4764877557754517,-0.03746347705483189
2025-07-07 02:05:00-04:00,0.30187657475471497,-1.535326600074768,-0.03652043316299356
2025-07-07 02:10:00-04:00,0.055417414754629135,-1.7866562604904175,-0.03954433150164982
2025-07-07 02:15:00-04:00,0.03732352331280708,-1.662081241607666,-0.03954391429527913
2025-07-07 02:20:00-04:00,0.010533198714256287,-2.209390878677368,-0.039772422514653856
2025-07-07 02:25:00-04:00,0.015176999382674694,-2.186014175415039,-0.03885019495257958
2025-07-07 02:30:00-04:00,0.018847865983843803,-2.128894090652466,-0.03818979257203774
2025-07-07 02:35:00-04:00,0.04637271165847778,-2.028869867324829,-0.03755280903172431
2025-07-07 02:40:00-04:00,0.02872868813574314,-2.2874913215637207,-0.03487537302079921
2025-07-07 02:45:00-04:00,0.5045742988586426,-1.997656226158142,-0.02028272761057948
2025-07-07 02:50:00-04:00,0.009398691356182098,-1.974981665611267,-0.030340367851398466
2025-07-07 02:55:00-04:00,0.00891959946602583,-2.024937152862549,-0.030531012155947144
2025-07-07 03:00:00-04:00,0.05329369008541107,-1.5312776565551758,-0.02908725625532813
2025-07-07 03:05:00-04:00,0.047128912061452866,-1.3639031648635864,-0.02998810883335845
2025-07-07 03:10:00-04:00,0.1157851293683052,-0.7660086154937744,-0.02576236670908724
2025-07-07 03:15:00-04:00,0.06229443848133087,-0.5773103833198547,-0.022938189225321336
2025-07-07 03:20:00-04:00,0.03616146370768547,-0.2561878263950348,-0.02159591442252305
2025-07-07 03:25:00-04:00,0.08147120475769043,-0.2955337166786194,-0.021615048348152695
2025-07-07 03:30:00-04:00,0.04581347107887268,-0.1451672464609146,-0.020922740716969385
2025-07-07 03:35:00-04:00,0.03268720582127571,-0.18663816154003143,-0.020612573943545955
2025-07-07 03:40:00-04:00,0.2575961649417877,-0.11730041354894638,-0.02086128996532554
2025-07-07 03:45:00-04:00,0.06340638548135757,-0.4774155616760254,-0.02329668148183169
2025-07-07 03:50:00-04:00,0.028178082779049873,-0.15405909717082977,-0.022955657045723804
2025-07-07 03:55:00-04:00,0.027186216786503792,-0.3926750123500824,-0.023041472239235604
2025-07-07 04:00:00-04:00,0.0946505069732666,-0.38144803047180176,-0.021740951712698485
2025-07-07 04:05:00-04:00,0.049946773797273636,-0.24283699691295624,-0.02090458338944903
2025-07-07 04:10:00-04:00,0.08150690793991089,-0.16976261138916016,-0.020972744630924512
2025-07-07 04:15:00-04:00,0.04320189356803894,-0.21120814979076385,-0.020300186525642725
2025-07-07 04:20:00-04:00,0.05073776841163635,-0.0714929923415184,-0.01831515161794544
2025-07-07 04:25:00-04:00,0.02799389325082302,-0.06769180297851562,-0.01879928743907487
2025-07-07 04:30:00-04:00,0.2108137607574463,-0.09175170212984085,-0.018665775868200077
2025-07-07 04:35:00-04:00,0.036720048636198044,-0.09187191724777222,-0.018831679987687262
2025-07-07 04:40:00-04:00,0.052785724401474,-0.06783756613731384,-0.01962920505169318
2025-07-07 04:45:00-04:00,0.03629929944872856,-0.08146728575229645,-0.01942315758848953
2025-07-07 04:50:00-04:00,0.07332412153482437,-0.08051031082868576,-0.019195464821828365
2025-07-07 04:55:00-04:00,0.05378846451640129,-0.22661107778549194,-0.019526816400950744
2025-07-07 05:00:00-04:00,0.07303421944379807,-0.0735577717423439,-0.01820258552352361
2025-07-07 05:05:00-04:00,0.1091393232345581,-0.10649537295103073,-0.01750044992385868
2025-07-07 05:10:00-04:00,0.05780445411801338,-0.05697287246584892,-0.0156190645841009
2025-07-07 05:15:00-04:00,0.089780293405056,-0.05693945661187172,-0.014519911699929547
2025-07-07 05:20:00-04:00,0.094650499522686,-0.05191564932465553,-0.013462189584929167
2025-07-07 05:25:00-04:00,0.041894469410181046,-0.07622168213129044,-0.01374913135090059
2025-07-07 05:30:00-04:00,0.056381646543741226,-0.0529472678899765,-0.013204439762121064
2025-07-07 05:35:00-04:00,0.04545150324702263,-0.09506519883871078,-0.01397600907652187
2025-07-07 05:40:00-04:00,0.027331626042723656,-0.11424863338470459,-0.01639052553798843
2025-07-07 05:45:00-04:00,0.15194518864154816,-0.06586634367704391,-0.018844941332399757
2025-07-07 05:50:00-04:00,0.026378126814961433,-0.06978490203619003,-0.023627846693385555
2025-07-07 05:55:00-04:00,0.030579688027501106,-0.08512461930513382,-0.03406961431920952
2025-07-07 20:00:00-04:00,0.0560373030602932,-2.222538948059082,-0.029571457366460784
2025-07-07 20:05:00-04:00,0.055960625410079956,-2.2176599502563477,-0.030212258618447563
2025-07-07 20:10:00-04:00,0.05043991282582283,-2.2377777099609375,-0.0324351665181306
2025-07-07 20:15:00-04:00,0.0958678349852562,-2.1860344409942627,-0.030026395312039742
2025-07-07 20:20:00-04:00,0.06297174841165543,-2.169151544570923,-0.029275336287503215
2025-07-07 20:25:00-04:00,0.09037455171346664,-2.026252031326294,-0.029156947378906783
2025-07-07 20:30:00-04:00,0.03777742758393288,-1.8931344747543335,-0.030018724593670724
2025-07-07 20:35:00-04:00,0.031918469816446304,-1.785030484199524,-0.031340951145060005
2025-07-07 20:40:00-04:00,0.046875644475221634,-1.7262784242630005,-0.03280086199565593
2025-07-07 20:45:00-04:00,0.09496957063674927,-1.71609365940094,-0.031463193724319105
2025-07-07 20:50:00-04:00,0.04666713997721672,-2.0764071941375732,-0.03596700439024345
2025-07-07 20:55:00-04:00,0.07480406016111374,-2.0793726444244385,-0.035958271619514606
2025-07-07 21:00:00-04:00,0.1042812243103981,-2.0248289108276367,-0.0354193870842457
2025-07-07 21:05:00-04:00,0.051152776926755905,-1.9877523183822632,-0.036321286803908975
2025-07-07 21:10:00-04:00,0.06938796490430832,-2.0970261096954346,-0.0374785096856067
2025-07-07 21:15:00-04:00,0.04082859307527542,-1.7137788534164429,-0.03591019385615479
2025-07-07 21:20:00-04:00,0.04296958073973656,-1.2708929777145386,-0.029641087211493347
2025-07-07 21:25:00-04:00,0.1089361235499382,-1.2891496419906616,-0.028570403445151677
2025-07-07 21:30:00-04:00,0.048840418457984924,-1.6501593589782715,-0.029510260408390047
2025-07-07 21:35:00-04:00,0.12915641069412231,-1.4054073095321655,-0.029177519208959436
2025-07-07 21:40:00-04:00,0.04309740290045738,-1.275943398475647,-0.030877653131527967
2025-07-07 21:45:00-04:00,0.07414687424898148,-1.3244682550430298,-0.03150119831010274
2025-07-07 21:50:00-04:00,0.04965066537261009,-1.3484901189804077,-0.0314690395897454
2025-07-07 21:55:00-04:00,0.05012586712837219,-1.4041119813919067,-0.03302701963314149
2025-07-07 22:00:00-04:00,0.08678129315376282,-1.424498200416565,-0.033127905748903126
2025-07-07 22:05:00-04:00,0.1590842753648758,-1.6829272508621216,-0.032935433299201775
2025-07-07 22:10:00-04:00,0.10010962933301926,-1.2352172136306763,-0.03090342666206012
2025-07-07 22:15:00-04:00,0.09827844053506851,-1.3394588232040405,-0.0307111228247652
2025-07-07 22:20:00-04:00,0.047869205474853516,-1.3849471807479858,-0.029776476072291762
2025-07-07 22:25:00-04:00,0.05794237554073334,-1.3968924283981323,-0.030638451714358778
2025-07-07 22:30:00-04:00,0.055396389216184616,-1.2367167472839355,-0.03152621505356934
2025-07-07 22:35:00-04:00,0.10433685779571533,-1.0989558696746826,-0.029655508593312542
2025-07-07 22:40:00-04:00,0.039370689541101456,-1.185909390449524,-0.03132897590044701
2025-07-07 22:45:00-04:00,0.04656897857785225,-1.659560203552246,-0.03302515323372137
2025-07-07 22:50:00-04:00,0.06251353025436401,-1.6535228490829468,-0.031030413874630184
2025-07-07 22:55:00-04:00,0.038873378187417984,-1.7732759714126587,-0.031157818667206086
2025-07-07 23:00:00-04:00,0.037947606295347214,-1.9045261144638062,-0.03235624392979
2025-07-07 23:05:00-04:00,2.1245574951171875,-1.7914751768112183,-0.025662952890270388
2025-07-07 23:10:00-04:00,0.04815803840756416,-1.8307090997695923,-0.03231252823974181
2025-07-07 23:15:00-04:00,0.045404624193906784,-1.8845276832580566,-0.03254840234457458
2025-07-07 23:20:00-04:00,0.6082974076271057,-2.056123971939087,-0.03358675823496665
2025-07-07 23:25:00-04:00,0.0601656399667263,-1.7446402311325073,-0.03379227038307496
2025-07-07 23:30:00-04:00,0.029002487659454346,-1.6855034828186035,-0.03365815548606369
2025-07-07 23:35:00-04:00,0.05514879524707794,-1.6282001733779907,-0.03772003361513654
2025-07-07 23:40:00-04:00,0.033733200281858444,-1.8688316345214844,-0.03418407669414741
2025-07-07 23:45:00-04:00,0.18496280908584595,-1.8201576471328735,-0.036087991758870494
2025-07-07 23:50:00-04:00,0.03699542209506035,-1.9674829244613647,-0.036021779495306425
2025-07-07 23:55:00-04:00,0.037202682346105576,-1.9833661317825317,-0.03305421184582818
2025-07-08 00:00:00-04:00,0.06858035176992416,-2.0734453201293945,-0.03564393375673784
2025-07-08 00:05:00-04:00,0.042780403047800064,-1.625217318534851,-0.034158638702207596
2025-07-08 00:10:00-04:00,0.046332746744155884,-1.6894341707229614,-0.035280430931919286
2025-07-08 00:15:00-04:00,0.06391838192939758,-1.8647942543029785,-0.039473927091514746
2025-07-08 00:20:00-04:00,0.06893087923526764,-1.834000587463379,-0.033079562846414404
2025-07-08 00:25:00-04:00,1.0131715536117554,-2.075366735458374,-0.030598584285007266
2025-07-08 00:30:00-04:00,0.04861240088939667,-2.2203638553619385,-0.035552230265332455
2025-07-08 00:35:00-04:00,0.4272255003452301,-2.3163275718688965,-0.03469282973392271
2025-07-08 00:40:00-04:00,0.14209212362766266,-1.5073074102401733,-0.03359678384881353
2025-07-08 00:45:00-04:00,0.037131305783987045,-1.4174622297286987,-0.03446620313600372
2025-07-08 00:50:00-04:00,0.050196487456560135,-1.4479025602340698,-0.0334381657156271
2025-07-08 00:55:00-04:00,0.035070594400167465,-1.522199273109436,-0.033588011067980775
2025-07-08 01:00:00-04:00,0.17460976541042328,-1.4968150854110718,-0.03156054772480355
2025-07-08 01:05:00-04:00,0.041432999074459076,-1.5374813079833984,-0.033881326563718464
2025-07-08 01:10:00-04:00,0.2687861919403076,-1.556372046470642,-0.03184242800236903
2025-07-08 01:15:00-04:00,0.08768536895513535,-1.548744797706604,-0.03075280159277392
2025-07-08 01:20:00-04:00,0.04068473353981972,-1.4339877367019653,-0.03116739250585287
2025-07-08 01:25:00-04:00,0.13059847056865692,-1.3681925535202026,-0.03248182501060362
2025-07-08 01:30:00-04:00,0.04494195803999901,-1.3194940090179443,-0.03369448217624063
2025-07-08 01:35:00-04:00,0.07722900807857513,-1.2282849550247192,-0.032367290809832375
2025-07-08 01:40:00-04:00,1.2893506288528442,-1.4850801229476929,-0.030967468604501436
2025-07-08 01:45:00-04:00,0.06907982379198074,-1.735214352607727,-0.034696246160380126
2025-07-08 01:50:00-04:00,0.0776330754160881,-1.3093360662460327,-0.03423936040401979
2025-07-08 01:55:00-04:00,0.044984135776758194,-1.3729215860366821,-0.035779588439674874
2025-07-08 02:00:00-04:00,0.26894792914390564,-1.4436522722244263,-0.03238986938040697
2025-07-08 02:05:00-04:00,0.04793556407094002,-1.3682504892349243,-0.03313100471245889
2025-07-08 02:10:00-04:00,0.039536770433187485,-1.434678077697754,-0.03408856588519143
2025-07-08 02:15:00-04:00,0.05452899634838104,-1.4342514276504517,-0.03279241468139755
2025-07-08 02:20:00-04:00,0.04202772304415703,-1.4547392129898071,-0.032345101771159845
2025-07-08 02:25:00-04:00,0.046884942799806595,-1.4509401321411133,-0.033033706990494446
2025-07-08 02:30:00-04:00,0.049503181129693985,-1.4441962242126465,-0.033477895016737855
2025-07-08 02:35:00-04:00,0.043175920844078064,-1.749518871307373,-0.03255547430347335
2025-07-08 02:40:00-04:00,0.050746530294418335,-1.7173420190811157,-0.031284693320697506
2025-07-08 02:45:00-04:00,0.08387815952301025,-1.7793279886245728,-0.031132162508668636
2025-07-08 02:50:00-04:00,0.0334586538374424,-2.1702864170074463,-0.031060035043782974
2025-07-08 02:55:00-04:00,0.08226609975099564,-1.8139220476150513,-0.030562942597461888
2025-07-08 03:00:00-04:00,0.037338536232709885,-2.060009241104126,-0.03250854912416342
2025-07-08 03:05:00-04:00,0.06221429631114006,-2.2918074131011963,-0.030628198154814303
2025-07-08 03:10:00-04:00,0.04050211235880852,-2.540422201156616,-0.02851669771776097
2025-07-08 03:15:00-04:00,0.1176251545548439,-2.3839805126190186,-0.02719737182029474
2025-07-08 03:20:00-04:00,0.12367058545351028,-2.3049373626708984,-0.025432403254833046
2025-07-08 03:25:00-04:00,0.13411124050617218,-2.273651123046875,-0.02800538331347769
2025-07-08 03:30:00-04:00,0.13271616399288177,-2.2371890544891357,-0.02429639264174257
2025-07-08 03:35:00-04:00,0.16119131445884705,-2.1671011447906494,-0.024113923053158112
2025-07-08 03:40:00-04:00,0.07569781690835953,-1.945449948310852,-0.023781890963475175
2025-07-08 03:45:00-04:00,0.06744780391454697,-1.9045988321304321,-0.02186571144695484
2025-07-08 03:50:00-04:00,0.04725734516978264,-1.9816584587097168,-0.021466592005534756
2025-07-08 03:55:00-04:00,0.6004229187965393,-1.3099368810653687,-0.016749014127645286
2025-07-08 04:00:00-04:00,0.0884392261505127,-1.527645468711853,-0.015980208247653865
2025-07-08 04:05:00-04:00,0.06683679670095444,-1.4081735610961914,-0.014536893848878634
2025-07-08 04:10:00-04:00,0.3456445038318634,-1.0652849674224854,-0.011635220423590411
2025-07-08 04:15:00-04:00,0.04617021977901459,-0.2829822599887848,-0.010433211866801241
2025-07-08 04:20:00-04:00,0.08322562277317047,-0.2803814709186554,-0.008836367862845038
2025-07-08 04:25:00-04:00,0.2433880716562271,-0.22351373732089996,-0.009397881177718254
2025-07-08 04:30:00-04:00,0.04876059293746948,-0.18779222667217255,-0.00849483448113683
2025-07-08 04:35:00-04:00,0.0997735857963562,-0.13237525522708893,-0.009090274982182261
2025-07-08 04:40:00-04:00,0.06967198103666306,-0.08079712837934494,-0.008109939704196961
2025-07-08 04:45:00-04:00,0.0548541396856308,-0.13494054973125458,-0.008983671630333588
2025-07-08 04:50:00-04:00,0.10586190223693848,-0.35508719086647034,-0.00851644137422701
2025-07-08 04:55:00-04:00,0.05601346120238304,-0.2640289068222046,-0.009154131057310938
2025-07-08 05:00:00-04:00,0.09163248538970947,-0.09939801692962646,-0.007675297472704977
2025-07-08 05:05:00-04:00,0.05202244222164154,-0.10490909218788147,-0.00825302094744689
2025-07-08 05:10:00-04:00,0.20940794050693512,-0.21536487340927124,0.01066844508115565
2025-07-08 05:15:00-04:00,0.06574070453643799,-0.08955667167901993,-0.005828363073793831
2025-07-08 05:20:00-04:00,0.04863326624035835,-0.0683220624923706,-0.004939956833231437
2025-07-08 05:25:00-04:00,0.16928629577159882,-0.05757182464003563,-0.003814060269409176
2025-07-08 05:30:00-04:00,0.08233711123466492,-0.12757670879364014,-0.0036517540226617094
2025-07-08 05:35:00-04:00,0.06565121561288834,-0.07819349318742752,-0.003360786740559634
2025-07-08 05:40:00-04:00,0.5512391924858093,-0.05184316262602806,-0.00465283862867513
2025-07-08 05:45:00-04:00,1.4189165830612183,-0.056314487010240555,-0.005783566607007075
2025-07-08 05:50:00-04:00,0.07280910015106201,-0.29566052556037903,-0.014788788166881893
2025-07-08 05:55:00-04:00,0.04953598603606224,-0.07639720290899277,-0.014705224981929688
2025-07-08 20:05:00-04:00,0.08643331378698349,-1.8410331010818481,-0.02430074788185786
2025-07-08 20:10:00-04:00,0.0798475369811058,-1.704201102256775,-0.02132049367366366
2025-07-08 20:15:00-04:00,0.06062862277030945,-1.6688629388809204,-0.02560600997385871
2025-07-08 20:20:00-04:00,0.04695283994078636,-1.6822642087936401,-0.026272783089732358
2025-07-08 20:25:00-04:00,0.044926196336746216,-1.7499860525131226,-0.029256050045863555
2025-07-08 20:30:00-04:00,0.07375124096870422,-1.5488916635513306,-0.029841864477491188
2025-07-08 20:35:00-04:00,0.06914590299129486,-1.50301992893219,-0.03260672654860945
2025-07-08 20:40:00-04:00,0.051699791103601456,-1.3692716360092163,-0.03251085525987888
2025-07-08 20:45:00-04:00,0.2106955498456955,-1.3955254554748535,-0.029763322879999086
2025-07-08 20:50:00-04:00,0.045762065798044205,-1.3399227857589722,-0.035688555137561764
2025-07-08 20:55:00-04:00,0.10119666904211044,-1.3360856771469116,-0.03415422730806593
2025-07-08 21:00:00-04:00,0.0559968464076519,-1.4281883239746094,-0.037373491693968086
2025-07-08 21:05:00-04:00,0.021787330508232117,-1.7341464757919312,-0.039549501719824486
2025-07-08 21:10:00-04:00,0.056046660989522934,-1.5117865800857544,-0.0391637053930572
