band,ra,dec,ext_consdb,ext_dream,sig_dream,pixel_flag,has_flags,is_r0,clouds_cleaned,sigma_cleaned,visit_time,frame_time,dt_sec
r,9.826802431591538,-44.2278776925874,-0.03761691788941235,0.0027484893798828125,0.004177159164100885,0,False,True,0.0027484893798828125,0.004177159164100885,2025-11-09 02:57:37.979000+00:00,2025-11-09 02:57:54.583000+00:00,16.604
z,35.458266774780576,-4.45721968593215,0.0027489140580314597,0.0055999755859375,0.007009892258793116,0,False,True,0.0055999755859375,0.007009892258793116,2025-11-09 03:10:15.391000+00:00,2025-11-09 03:10:00.161000+00:00,15.23
z,35.84819582220413,-5.092868274170915,-0.001281935132688261,0.0067996978759765625,0.007050138898193836,0,False,True,0.0067996978759765625,0.007050138898193836,2025-11-09 03:10:58.147000+00:00,2025-11-09 03:11:10.633000+00:00,12.486
r,35.493763344445526,-4.898676621537409,-0.04052400317883453,0.00222015380859375,0.006363778840750456,0,False,True,0.00222015380859375,0.006363778840750456,2025-11-09 03:17:03.249000+00:00,2025-11-09 03:17:02.952000+00:00,0.297
r,35.493708457940286,-4.8986756863597245,-0.041116996968884933,-0.0047454833984375,0.006865859962999821,0,False,True,-0.0047454833984375,0.006865859962999821,2025-11-09 03:17:40.919000+00:00,2025-11-09 03:17:33.200000+00:00,7.719
r,35.84632785544,-5.019750031958046,-0.04010422865751906,0.00506591796875,0.006471816450357437,0,False,True,0.00506591796875,0.006471816450357437,2025-11-09 03:18:23.703000+00:00,2025-11-09 03:18:33.557000+00:00,9.854
r,35.8464566585255,-5.019811239542982,-0.040388027800258186,0.00238037109375,0.006295676808804274,0,False,True,0.00238037109375,0.006295676808804274,2025-11-09 03:19:01.565000+00:00,2025-11-09 03:19:03.785000+00:00,2.22
r,55.19254506015237,-25.646830882173656,1.0570399745114045,0.00035858154296875,0.003390255616977811,0,False,True,0.00035858154296875,0.003390255616977811,2025-11-09 03:50:37.037000+00:00,2025-11-09 03:50:28.832000+00:00,8.205
z,10.47916365501048,-68.12274591448544,0.012274168916526662,-0.009639739990234375,0.00767793133854866,0,False,True,-0.009639739990234375,0.00767793133854866,2025-11-09 05:04:30.369000+00:00,2025-11-09 05:04:23.917000+00:00,6.452
z,18.16808568809643,-68.27340045127815,0.015640321894185405,0.004730224609375,0.004644735250622034,0,False,True,0.004730224609375,0.004644735250622034,2025-11-09 05:05:09.568000+00:00,2025-11-09 05:04:54.086000+00:00,15.482
z,13.863608067224506,-70.99776154940228,0.01794011659439576,6.866455078125e-05,0.010606001131236553,0,False,True,6.866455078125e-05,0.010606001131236553,2025-11-09 05:05:51.793000+00:00,2025-11-09 05:06:04.448000+00:00,12.655
z,13.86360387724327,-70.99776097472922,0.015044428314784142,-0.0034160614013671875,0.009750653989613056,0,False,True,-0.0034160614013671875,0.009750653989613056,2025-11-09 05:06:29.538000+00:00,2025-11-09 05:06:34.823000+00:00,5.285
z,18.948123187224205,-73.32313275549791,0.010637597702636725,-0.000308990478515625,0.01041752751916647,0,False,True,-0.000308990478515625,0.01041752751916647,2025-11-09 05:07:09.862000+00:00,2025-11-09 05:07:05.136000+00:00,4.726
z,18.94814706816705,-73.32316095429418,0.014832846450531179,-0.005962371826171875,0.011900588870048523,0,False,True,-0.005962371826171875,0.011900588870048523,2025-11-09 05:07:47.808000+00:00,2025-11-09 05:07:35.304000+00:00,12.504
z,7.889012027981381,-73.10647806246106,0.001783002862978833,0.008205413818359375,0.010455017909407616,0,False,True,0.008205413818359375,0.010455017909407616,2025-11-09 05:08:29.244000+00:00,2025-11-09 05:08:15.485000+00:00,13.759
z,7.888790138589081,-73.10647738750863,0.001544062760306275,0.0011348724365234375,0.010417954996228218,0,False,True,0.0011348724365234375,0.010417954996228218,2025-11-09 05:09:07.098000+00:00,2025-11-09 05:09:16.046000+00:00,8.948
z,12.703398048086575,-75.7437869136003,-0.001953685124000515,0.0041961669921875,0.010019557550549507,0,False,True,0.0041961669921875,0.010019557550549507,2025-11-09 05:09:47.596000+00:00,2025-11-09 05:09:46.722000+00:00,0.874
z,12.703420925446222,-75.74378675657181,-0.0033773534479415446,-0.0013370513916015625,0.006141194142401218,0,False,True,-0.0013370513916015625,0.006141194142401218,2025-11-09 05:10:25.374000+00:00,2025-11-09 05:10:16.958000+00:00,8.416
z,25.553727169028882,-75.43290434790974,-0.0035586013829771446,0.0001678466796875,0.009158226661384106,0,False,True,0.0001678466796875,0.009158226661384106,2025-11-09 05:11:03.688000+00:00,2025-11-09 05:11:17.399000+00:00,13.711
z,25.5537416506537,-75.43290451734353,0.0012487106131509051,-0.0057582855224609375,0.008464943617582321,0,False,True,-0.0057582855224609375,0.008464943617582321,2025-11-09 05:11:41.537000+00:00,2025-11-09 05:11:57.849000+00:00,16.312
z,19.61743474640036,-78.12142539031427,-0.004102723151884646,0.002262115478515625,0.012067330069839954,0,False,True,0.002262115478515625,0.012067330069839954,2025-11-09 05:12:23.103000+00:00,2025-11-09 05:12:28.036000+00:00,4.933
z,19.617406316924615,-78.12142462416512,-0.0021467797484042705,-0.0039386749267578125,0.014393876306712627,0,False,True,-0.0039386749267578125,0.014393876306712627,2025-11-09 05:13:00.962000+00:00,2025-11-09 05:12:58.191000+00:00,2.771
z,4.180815873494356,-77.8188355749778,-0.004365782755396452,-0.0064563751220703125,0.007797589059919119,0,False,True,-0.0064563751220703125,0.007797589059919119,2025-11-09 05:13:42.143000+00:00,2025-11-09 05:13:28.442000+00:00,13.701
z,4.18080912493597,-77.81883469935534,0.00167002829020646,-0.000514984130859375,0.006774721667170525,0,False,True,-0.000514984130859375,0.006774721667170525,2025-11-09 05:14:20.002000+00:00,2025-11-09 05:14:28.855000+00:00,8.853
z,21.151742335541563,-82.91846747846353,-0.007398476659698616,-0.000827789306640625,0.005438163876533508,0,False,True,-0.000827789306640625,0.005438163876533508,2025-11-09 05:16:18.686000+00:00,2025-11-09 05:16:09.611000+00:00,9.075
z,21.15176322740406,-82.91846895952975,-0.003669899978103075,-0.0011806488037109375,0.005492178723216057,0,False,True,-0.0011806488037109375,0.005492178723216057,2025-11-09 05:16:56.816000+00:00,2025-11-09 05:17:10.079000+00:00,13.263
z,3.535341086533884,-85.23579324236675,0.001819299375480199,0.00884246826171875,0.007346923928707838,0,False,True,0.00884246826171875,0.007346923928707838,2025-11-09 05:18:15.831000+00:00,2025-11-09 05:18:20.462000+00:00,4.631
z,29.292069957637437,-87.72502461055493,0.009258766246841077,0.006488800048828125,0.011809740215539932,0,False,True,0.006488800048828125,0.011809740215539932,2025-11-09 05:18:56.238000+00:00,2025-11-09 05:18:50.714000+00:00,5.524
z,41.08762151136559,-84.84768817193542,-0.0017978039468111717,-0.00441741943359375,0.009935160167515278,0,False,True,-0.00441741943359375,0.009935160167515278,2025-11-09 05:20:12.513000+00:00,2025-11-09 05:20:21.435000+00:00,8.922
z,41.087678371450245,-84.84769097596148,0.0035411903814583923,0.00382232666015625,0.011124707758426666,0,False,True,0.00382232666015625,0.011124707758426666,2025-11-09 05:20:50.326000+00:00,2025-11-09 05:20:51.621000+00:00,1.295
z,44.2267768655467,-81.86145324399898,0.004436724977448847,-0.006008148193359375,0.01157437264919281,0,False,True,-0.006008148193359375,0.01157437264919281,2025-11-09 05:21:28.647000+00:00,2025-11-09 05:21:31.803000+00:00,3.156
z,44.22682159138677,-81.86145256974132,0.02084446050155364,-0.005367279052734375,0.01111884880810976,0,False,True,-0.005367279052734375,0.01111884880810976,2025-11-09 05:22:06.983000+00:00,2025-11-09 05:22:02.123000+00:00,4.86
z,29.63150158481485,-80.21293504905823,0.028835940822411033,0.0025272369384765625,0.008402490057051182,0,False,True,0.0025272369384765625,0.008402490057051182,2025-11-09 05:22:45.887000+00:00,2025-11-09 05:22:32.370000+00:00,13.517
z,29.63133035433936,-80.21293693301998,0.01874216014211072,0.028726577758789062,0.008356329053640366,0,False,True,0.028726577758789062,0.008356329053640366,2025-11-09 05:23:23.662000+00:00,2025-11-09 05:23:32.763000+00:00,9.101
z,34.18736192026166,-77.29618324317508,0.013369209517016145,0.001621246337890625,0.008714184165000916,0,False,True,0.001621246337890625,0.008714184165000916,2025-11-09 05:24:03.007000+00:00,2025-11-09 05:24:02.950000+00:00,0.057
z,45.412529962578006,-78.79952779082731,0.00023092999554563676,0.025005340576171875,0.010409497655928135,0,False,True,0.025005340576171875,0.010409497655928135,2025-11-09 05:25:21.581000+00:00,2025-11-09 05:25:14.226000+00:00,7.355
z,45.412384506276126,-78.79952805462307,0.008015379059020944,0.019495010375976562,0.007761795539408922,0,False,True,0.019495010375976562,0.007761795539408922,2025-11-09 05:25:59.415000+00:00,2025-11-09 05:25:44.677000+00:00,14.738
z,45.75802397117387,-75.66443645066363,0.008682105272782792,0.015676498413085938,0.015794789418578148,0,False,True,0.015676498413085938,0.015794789418578148,2025-11-09 05:27:16.831000+00:00,2025-11-09 05:27:15.296000+00:00,1.5350000000000001
z,45.92363812538427,-72.51355770402407,-0.001182913168211286,0.028621673583984375,0.009992778301239014,0,False,True,0.028621673583984375,0.009992778301239014,2025-11-09 05:27:56.716000+00:00,2025-11-09 05:27:55.574000+00:00,1.142
z,45.92380359136232,-72.51357745086787,0.012310511977794647,-0.009984970092773438,0.009361980482935905,0,False,True,-0.009984970092773438,0.009361980482935905,2025-11-09 05:28:34.386000+00:00,2025-11-09 05:28:25.781000+00:00,8.605
z,29.274969924447586,-72.46563927281679,0.0005907133085862881,-0.009166717529296875,0.01428129244595766,0,False,True,-0.009166717529296875,0.01428129244595766,2025-11-09 05:29:16.316000+00:00,2025-11-09 05:29:26.156000+00:00,9.84
z,29.275000190077527,-72.46563898141473,0.0053873965929938095,-0.0165252685546875,0.012991397641599178,0,False,True,-0.0165252685546875,0.012991397641599178,2025-11-09 05:29:54.170000+00:00,2025-11-09 05:29:56.472000+00:00,2.302
z,23.220427388480093,-70.48068101928045,0.009754117520078154,0.012210845947265625,0.01009481493383646,0,False,True,0.012210845947265625,0.01009481493383646,2025-11-09 05:30:33.431000+00:00,2025-11-09 05:30:26.643000+00:00,6.788
z,23.220592968331744,-70.48068251225025,0.011253526256702173,0.011148452758789062,0.013889980502426624,0,False,True,0.011148452758789062,0.013889980502426624,2025-11-09 05:31:11.339000+00:00,2025-11-09 05:31:06.832000+00:00,4.507
z,26.204442018191433,-67.54180206178783,0.008685403269392822,-0.01290130615234375,0.007877456955611706,0,False,True,-0.01290130615234375,0.007877456955611706,2025-11-09 05:31:51.581000+00:00,2025-11-09 05:31:37.019000+00:00,14.562
z,26.20444426421513,-67.54180240089565,0.01689604674303169,0.009832382202148438,0.0044442033395171165,0,False,True,0.009832382202148438,0.0044442033395171165,2025-11-09 05:32:29.335000+00:00,2025-11-09 05:32:37.625000+00:00,8.29
z,31.845160498541407,-69.42688008402875,0.027556849483172385,0.007228851318359375,0.010025928728282452,0,False,True,0.007228851318359375,0.010025928728282452,2025-11-09 05:33:47.502000+00:00,2025-11-09 05:33:38.094000+00:00,9.408
z,38.33549180277431,-71.10239354461521,0.019297969490274625,0.03389549255371094,0.016791265457868576,0,False,True,0.03389549255371094,0.016791265457868576,2025-11-09 05:35:06.141000+00:00,2025-11-09 05:35:18.752000+00:00,12.611
z,45.497500804317916,-69.31639290715918,0.01138337027198233,0.019481658935546875,0.007528388407081366,0,False,True,0.019481658935546875,0.007528388407081366,2025-11-09 05:36:13.960000+00:00,2025-11-09 05:36:19.113000+00:00,5.153
z,45.49733626911843,-69.316393142228,0.011743532940752033,-0.0062007904052734375,0.004506064113229513,0,False,True,-0.0062007904052734375,0.004506064113229513,2025-11-09 05:36:51.906000+00:00,2025-11-09 05:36:59.510000+00:00,7.604
z,38.73918178796001,-67.89857800426256,0.004208055272027167,-0.00710296630859375,0.0042318846099078655,0,False,True,-0.00710296630859375,0.0042318846099078655,2025-11-09 05:37:32.017000+00:00,2025-11-09 05:37:29.700000+00:00,2.317
z,38.73926960802251,-67.89861401968162,0.004169429215817644,0.001201629638671875,0.005058565642684698,0,False,True,0.001201629638671875,0.005058565642684698,2025-11-09 05:38:09.996000+00:00,2025-11-09 05:37:59.855000+00:00,10.141
z,32.51723645548903,-66.24046778474816,0.007082826751062754,-0.022647857666015625,0.012958770617842674,0,False,True,-0.022647857666015625,0.012958770617842674,2025-11-09 05:38:53.724000+00:00,2025-11-09 05:39:00.372000+00:00,6.648
z,32.51736753554427,-66.24046673669294,0.005611143811339758,-0.013875961303710938,0.00925474613904953,0,False,True,-0.013875961303710938,0.00925474613904953,2025-11-09 05:39:31.657000+00:00,2025-11-09 05:39:30.663000+00:00,0.994
z,38.034583498099515,-64.7041387128638,0.005803112234755048,0.0070018768310546875,0.006649863440543413,0,False,True,0.0070018768310546875,0.006649863440543413,2025-11-09 05:40:10.940000+00:00,2025-11-09 05:40:01.110000+00:00,9.83
z,38.034726640474005,-64.70418131328523,0.007627789552962838,-0.007856369018554688,0.007451144978404045,0,False,True,-0.007856369018554688,0.007451144978404045,2025-11-09 05:40:48.904000+00:00,2025-11-09 05:40:41.566000+00:00,7.338
z,44.41958076184941,-66.12028652106684,0.007150557468552421,-0.00012969970703125,0.0032454244792461395,0,False,True,-0.00012969970703125,0.0032454244792461395,2025-11-09 05:42:08.112000+00:00,2025-11-09 05:42:12.442000+00:00,4.33
z,49.23151575358633,-64.17273798457049,0.008108896286064038,-0.0044460296630859375,0.004951872397214174,0,False,True,-0.0044460296630859375,0.004951872397214174,2025-11-09 05:42:48.321000+00:00,2025-11-09 05:42:42.862000+00:00,5.459
z,49.23146387269075,-64.17273808169914,0.006675672154806023,-0.010030746459960938,0.00532402703538537,0,False,True,-0.010030746459960938,0.00532402703538537,2025-11-09 05:43:26.289000+00:00,2025-11-09 05:43:13.153000+00:00,13.136
z,42.921427506296965,-62.98520300641643,0.006779482571417361,0.004917144775390625,0.0031428830698132515,0,False,True,0.004917144775390625,0.0031428830698132515,2025-11-09 05:44:07.176000+00:00,2025-11-09 05:44:23.593000+00:00,16.417
z,42.921401877601475,-62.98524719143835,0.006381877892611243,-0.000179290771484375,0.0023911227472126484,0,False,True,-0.000179290771484375,0.0023911227472126484,2025-11-09 05:44:45.313000+00:00,2025-11-09 05:44:53.959000+00:00,8.646
z,47.25899488563585,-61.11458910641014,0.006505740723714126,0.007944107055664062,0.005166764371097088,0,False,True,0.007944107055664062,0.005166764371097088,2025-11-09 05:45:24.909000+00:00,2025-11-09 05:45:24.118000+00:00,0.791
z,47.25883903399858,-61.114590366937435,0.005385822793677164,0.0026416778564453125,0.00479919882491231,0,False,True,0.0026416778564453125,0.00479919882491231,2025-11-09 05:46:02.914000+00:00,2025-11-09 05:45:54.374000+00:00,8.54
z,41.36136787369028,-59.92321268317279,0.006292466582134892,0.0055408477783203125,0.014951343648135662,0,False,True,0.0055408477783203125,0.014951343648135662,2025-11-09 05:46:44.182000+00:00,2025-11-09 05:46:54.770000+00:00,10.588
z,40.039691719679745,-56.86453955126223,0.007142718519030922,0.06936073303222656,0.009713802486658096,0,False,True,0.06936073303222656,0.009713802486658096,2025-11-09 05:48:05.642000+00:00,2025-11-09 05:48:05.223000+00:00,0.419
z,35.870268710574486,-58.49592893143226,0.006703590707594742,-0.0048923492431640625,0.007193576078861952,0,False,True,-0.0048923492431640625,0.007193576078861952,2025-11-09 05:48:48.802000+00:00,2025-11-09 05:48:35.415000+00:00,13.387
z,36.86733369340554,-61.59469782197291,0.00708385020596225,-0.0025577545166015625,0.008501525036990643,0,False,True,-0.0025577545166015625,0.008501525036990643,2025-11-09 05:49:32.037000+00:00,2025-11-09 05:49:35.937000+00:00,3.9
z,31.895827517666966,-63.099866869879556,0.006320677085277282,-0.0071926116943359375,0.006739075295627117,0,False,True,-0.0071926116943359375,0.006739075295627117,2025-11-09 05:50:14.904000+00:00,2025-11-09 05:50:16.225000+00:00,1.321
z,31.322197867648832,-59.97265862983787,0.013447703320082383,0.018159866333007812,0.006565251853317022,0,False,True,0.018159866333007812,0.006565251853317022,2025-11-09 05:51:32.836000+00:00,2025-11-09 05:51:46.881000+00:00,14.045
z,26.373855490732105,-61.281284744626795,0.010983895294511825,0.01778411865234375,0.006990459747612476,0,False,True,0.01778411865234375,0.006990459747612476,2025-11-09 05:52:15.990000+00:00,2025-11-09 05:52:17.058000+00:00,1.068
z,26.40172975634588,-64.41651440765614,0.009582185488422823,-0.012586593627929688,0.007705265190452337,0,False,True,-0.012586593627929688,0.007705265190452337,2025-11-09 05:52:58.388000+00:00,2025-11-09 05:52:47.323000+00:00,11.065
z,26.40165542793936,-64.41647159521669,0.00574707315732681,-0.0126495361328125,0.008435670286417007,0,False,True,-0.0126495361328125,0.008435670286417007,2025-11-09 05:53:36.352000+00:00,2025-11-09 05:53:17.525000+00:00,18.826999999999998
z,20.241703524990555,-65.5334151790617,0.006169776022357354,-0.0029144287109375,0.004792250692844391,0,False,True,-0.0029144287109375,0.004792250692844391,2025-11-09 05:54:19.048000+00:00,2025-11-09 05:54:27.913000+00:00,8.865
z,20.241699174891423,-65.53341509224482,0.005584920639734037,0.000324249267578125,0.0048172990791499615,0,False,True,0.000324249267578125,0.0048172990791499615,2025-11-09 05:54:57.095000+00:00,2025-11-09 05:54:58.213000+00:00,1.1179999999999999
z,20.976304448508063,-62.44274990322991,0.007583946354888127,0.01714324951171875,0.007831454277038574,0,False,True,0.01714324951171875,0.007831454277038574,2025-11-09 05:55:37.031000+00:00,2025-11-09 05:55:28.409000+00:00,8.622
z,20.976295771201535,-62.44271172273379,0.009796380135082217,0.011150360107421875,0.008404931053519249,0,False,True,0.011150360107421875,0.008404931053519249,2025-11-09 05:56:15.182000+00:00,2025-11-09 05:56:29.632000+00:00,14.45
z,15.097042865532886,-61.017821677799375,0.008588970313123667,0.0038242340087890625,0.006025973241776228,0,False,True,0.0038242340087890625,0.006025973241776228,2025-11-09 05:56:57.481000+00:00,2025-11-09 05:57:09.829000+00:00,12.348
z,15.097057923001058,-61.017822179998454,0.009932508421268693,-0.003875732421875,0.004916074685752392,0,False,True,-0.003875732421875,0.004916074685752392,2025-11-09 05:57:35.505000+00:00,2025-11-09 05:57:40.068000+00:00,4.563
z,9.336892778004747,-44.1069271516346,0.003684485438107288,-0.0062103271484375,0.008553712628781796,0,False,True,-0.0062103271484375,0.008553712628781796,2025-11-09 05:59:10.707000+00:00,2025-11-09 05:59:10.837000+00:00,0.13
z,9.826745135900934,-44.227810189287545,0.005542696537961689,0.0035877227783203125,0.0056102038361132145,0,False,True,0.0035877227783203125,0.0056102038361132145,2025-11-09 05:59:50.077000+00:00,2025-11-09 05:59:41.026000+00:00,9.051
z,15.09724168553957,-61.01781980707552,0.005620252526885139,-0.0052490234375,0.00585394911468029,0,False,True,-0.0052490234375,0.00585394911468029,2025-11-09 06:02:46.395000+00:00,2025-11-09 06:03:02.635000+00:00,16.24
i,54.65933395830382,-73.59045696252437,1.0214217692691534,0.0031948089599609375,0.00978151522576809,0,False,True,0.0031948089599609375,0.00978151522576809,2025-11-09 06:19:59.476000+00:00,2025-11-09 06:20:01.503000+00:00,2.027
i,68.64632080125475,-77.22348252062253,1.0529594375223006,0.0129241943359375,0.010192278772592545,0,False,True,0.0129241943359375,0.010192278772592545,2025-11-09 06:22:17.430000+00:00,2025-11-09 06:22:02.398000+00:00,15.032
i,59.41218750471313,-79.779362228451,1.0848987834595576,0.01706695556640625,0.012238532304763794,0,False,True,0.01706695556640625,0.012238532304763794,2025-11-09 06:22:57.542000+00:00,2025-11-09 06:22:42.604000+00:00,14.938
i,75.28702791591142,-80.07170518709107,0.005206268914502488,0.012132644653320312,0.009759548120200634,0,False,True,0.012132644653320312,0.009759548120200634,2025-11-09 06:28:56.583000+00:00,2025-11-09 06:28:55.507000+00:00,1.076
i,81.25578624851295,-77.16052695798349,0.02374341192719598,0.0048160552978515625,0.004136123228818178,0,False,True,0.0048160552978515625,0.004136123228818178,2025-11-09 06:29:35.190000+00:00,2025-11-09 06:29:35.835000+00:00,0.645
i,74.69764678285513,-74.46223441155233,0.006502890141884876,0.0056362152099609375,0.00939344335347414,0,False,True,0.0056362152099609375,0.00939344335347414,2025-11-09 06:30:13.412000+00:00,2025-11-09 06:30:06.147000+00:00,7.265
i,69.8585100326317,-71.62631016715154,0.006431946510954134,-0.010929107666015625,0.009762869216501713,0,False,True,-0.010929107666015625,0.009762869216501713,2025-11-09 06:30:52.644000+00:00,2025-11-09 06:31:06.719000+00:00,14.075
i,78.75279886016682,-71.60595179848134,0.0019347805139560137,0.019762039184570312,0.008621834218502045,0,False,True,0.019762039184570312,0.008621834218502045,2025-11-09 06:31:32.379000+00:00,2025-11-09 06:31:36.975000+00:00,4.596
i,73.81079351328886,-68.90086319603677,0.005769798294984696,0.04586219787597656,0.009065551683306694,0,False,True,0.04586219787597656,0.009065551683306694,2025-11-09 06:32:10.917000+00:00,2025-11-09 06:32:17.180000+00:00,6.263
i,81.63235534432157,-68.71210595042116,-0.009571390013633163,-4.57763671875e-05,0.00449985871091485,0,False,True,-4.57763671875e-05,0.00449985871091485,2025-11-09 06:32:50.947000+00:00,2025-11-09 06:32:47.360000+00:00,3.5869999999999997
i,83.80559693946162,-65.80489734772765,-0.001428743898969742,-0.0048427581787109375,0.006328891962766647,0,False,True,-0.0048427581787109375,0.006328891962766647,2025-11-09 06:33:30.294000+00:00,2025-11-09 06:33:17.546000+00:00,12.748
i,83.80558392668,-65.80489750605688,0.0005502685291247644,0.015535354614257812,0.006442834623157978,0,False,True,0.015535354614257812,0.006442834623157978,2025-11-09 06:34:08.147000+00:00,2025-11-09 06:34:18.176000+00:00,10.029
i,76.8073403664975,-66.13133738895762,0.006228789039855798,-0.020107269287109375,0.012482859194278717,0,False,True,-0.020107269287109375,0.012482859194278717,2025-11-09 06:34:48.378000+00:00,2025-11-09 06:34:48.399000+00:00,0.021
i,76.8073193888482,-66.1313377842871,0.02693739275413165,0.011165618896484375,0.009747346863150597,0,False,True,0.011165618896484375,0.009747346863150597,2025-11-09 06:35:26.427000+00:00,2025-11-09 06:35:18.738000+00:00,7.689
i,69.70391280137035,-66.11813159614492,0.011288132774549098,0.00717926025390625,0.014897710643708706,0,False,True,0.00717926025390625,0.014897710643708706,2025-11-09 06:36:44.857000+00:00,2025-11-09 06:36:59.456000+00:00,14.599
i,62.66246239315444,-65.77262902251613,0.014952301914910038,-0.010646820068359375,0.008208435028791428,0,False,True,-0.010646820068359375,0.008208435028791428,2025-11-09 06:37:25.243000+00:00,2025-11-09 06:37:29.670000+00:00,4.427
i,62.66261748574861,-65.77263138708936,0.019009907160331352,0.012462615966796875,0.009856753051280975,0,False,True,0.012462615966796875,0.009856753051280975,2025-11-09 06:38:03.088000+00:00,2025-11-09 06:37:59.845000+00:00,3.243
i,66.14488746927488,-63.30044593428893,0.013519069688396002,-0.00533294677734375,0.0030614561401307583,0,False,True,-0.00533294677734375,0.0030614561401307583,2025-11-09 06:38:41.613000+00:00,2025-11-09 06:38:40.023000+00:00,1.5899999999999999
i,66.14493974597522,-63.300444619068465,0.016571337320133495,-0.0014324188232421875,0.0028951854910701513,0,False,True,-0.0014324188232421875,0.0028951854910701513,2025-11-09 06:39:19.469000+00:00,2025-11-09 06:39:10.215000+00:00,9.254
i,72.68184690980974,-63.47357870698357,0.015459154975090428,0.0020198822021484375,0.005225759465247393,0,False,True,0.0020198822021484375,0.005225759465247393,2025-11-09 06:40:00.072000+00:00,2025-11-09 06:40:10.649000+00:00,10.577
i,72.68193588077285,-63.473576089699165,0.01616064420414176,0.0065460205078125,0.005911903455853462,0,False,True,0.0065460205078125,0.005911903455853462,2025-11-09 06:40:37.822000+00:00,2025-11-09 06:40:40.924000+00:00,3.102
i,79.18844133320577,-63.33926020330357,0.01112634259521883,-0.005016326904296875,0.0036202033516019583,0,False,True,-0.005016326904296875,0.0036202033516019583,2025-11-09 06:41:18.697000+00:00,2025-11-09 06:41:11.238000+00:00,7.459
i,81.16516295972659,-60.53414137937739,0.012141959693412474,0.030347824096679688,0.006865242030471563,0,False,True,0.030347824096679688,0.006865242030471563,2025-11-09 06:42:34.689000+00:00,2025-11-09 06:42:22.131000+00:00,12.558
i,81.16516090986143,-60.53414105079214,0.010438488445558392,0.02594757080078125,0.010246485471725464,0,False,True,0.02594757080078125,0.010246485471725464,2025-11-09 06:43:12.452000+00:00,2025-11-09 06:43:22.773000+00:00,10.321
i,75.15524275290215,-60.79753934931748,0.012289865209407225,0.01629638671875,0.00823709461838007,0,False,True,0.01629638671875,0.00823709461838007,2025-11-09 06:43:53.786000+00:00,2025-11-09 06:43:52.978000+00:00,0.808
i,75.15521432858833,-60.79754015474992,0.015599505199894281,-0.00077056884765625,0.007657954934984446,0,False,True,-0.00077056884765625,0.007657954934984446,2025-11-09 06:44:31.553000+00:00,2025-11-09 06:44:23.151000+00:00,8.402
i,77.27732761647673,-58.099148123882046,0.007431059680893526,0.0025844573974609375,0.002405962673947215,0,False,True,0.0025844573974609375,0.002405962673947215,2025-11-09 06:45:47.751000+00:00,2025-11-09 06:45:33.547000+00:00,14.204
i,69.06664807486015,-60.77373241661374,0.015355236635894443,0.001323699951171875,0.00812502857297659,0,False,True,0.001323699951171875,0.00812502857297659,2025-11-09 06:46:30.495000+00:00,2025-11-09 06:46:33.969000+00:00,3.474
i,69.06679447998103,-60.77373448704661,0.01990233212545789,0.00809478759765625,0.008379700593650341,0,False,True,0.00809478759765625,0.008379700593650341,2025-11-09 06:47:08.273000+00:00,2025-11-09 06:47:04.273000+00:00,4.0
i,71.58164164960198,-58.206053630193075,0.009858915128578616,-0.00357818603515625,0.005719722248613834,0,False,True,-0.00357818603515625,0.005719722248613834,2025-11-09 06:47:47.738000+00:00,2025-11-09 06:47:34.456000+00:00,13.282
i,71.58164022709356,-58.206054276668056,0.009578818166222192,0.0028972625732421875,0.005827642511576414,0,False,True,0.0028972625732421875,0.005827642511576414,2025-11-09 06:48:25.600000+00:00,2025-11-09 06:48:14.636000+00:00,10.964
i,65.85715900126205,-58.05005370853639,0.02279633293776584,0.0048999786376953125,0.008186113089323044,0,False,True,0.0048999786376953125,0.008186113089323044,2025-11-09 06:49:07.054000+00:00,2025-11-09 06:49:15.160000+00:00,8.106
i,65.85724095779342,-58.0500972598959,0.022049067825317792,0.01151275634765625,0.008094036020338535,0,False,True,0.01151275634765625,0.008094036020338535,2025-11-09 06:49:44.901000+00:00,2025-11-09 06:49:45.399000+00:00,0.498
i,68.39133875296785,-55.57746974290164,0.012385965678355149,0.0022296905517578125,0.008895054459571838,0,False,True,0.0022296905517578125,0.008895054459571838,2025-11-09 06:50:25.078000+00:00,2025-11-09 06:50:15.572000+00:00,9.506
i,68.39134575603998,-55.577469607100134,0.009651840856353289,0.00524139404296875,0.009295092895627022,0,False,True,0.00524139404296875,0.009295092895627022,2025-11-09 06:51:02.837000+00:00,2025-11-09 06:50:45.860000+00:00,16.977
i,73.79412101873898,-55.60715912056187,0.023407712021931815,0.0062007904052734375,0.002939680591225624,0,False,True,0.0062007904052734375,0.002939680591225624,2025-11-09 06:51:44.822000+00:00,2025-11-09 06:51:56.245000+00:00,11.423
i,73.79425408964515,-55.60715898191216,0.0100149404299259,0.0008487701416015625,0.002803857671096921,0,False,True,0.0008487701416015625,0.002803857671096921,2025-11-09 06:52:22.648000+00:00,2025-11-09 06:52:26.475000+00:00,3.827
i,75.7771329826136,-52.98493172915021,0.011929325702759286,0.013427734375,0.004291202872991562,0,False,True,0.013427734375,0.004291202872991562,2025-11-09 06:53:01.906000+00:00,2025-11-09 06:52:56.751000+00:00,5.155
i,75.7774402548121,-52.9849572855249,0.014164874316719533,-0.002979278564453125,0.003959571942687035,0,False,True,-0.002979278564453125,0.003959571942687035,2025-11-09 06:53:39.663000+00:00,2025-11-09 06:53:26.963000+00:00,12.7
