dream_time,sky_iqr,zp_time,zero_point_median,filter
2025-07-05 21:30:00-04:00,0.030687563121318817,,,
2025-07-05 21:35:00-04:00,0.021475929766893387,,,
2025-07-05 21:40:00-04:00,0.06949133425951004,,,
2025-07-05 21:45:00-04:00,0.0200579185038805,,,
2025-07-05 21:50:00-04:00,0.020425302907824516,,,
2025-07-05 21:55:00-04:00,0.021038103848695755,,,
2025-07-05 22:00:00-04:00,0.02149162068963051,,,
2025-07-05 22:05:00-04:00,0.02119576744735241,,,
2025-07-05 22:10:00-04:00,0.02000635862350464,,,
2025-07-05 22:15:00-04:00,0.01926983706653118,,,
2025-07-05 22:45:00-04:00,0.02128620445728302,,,
2025-07-05 22:50:00-04:00,0.022135838866233826,,,
2025-07-05 23:25:00-04:00,0.03143169730901718,,,
2025-07-05 23:30:00-04:00,0.022289253771305084,,,
2025-07-06 00:35:00-04:00,0.0315668061375618,,,
2025-07-06 00:40:00-04:00,0.023899294435977936,,,
2025-07-06 01:10:00-04:00,0.025358520448207855,,,
2025-07-06 01:15:00-04:00,0.020800486207008362,,,
2025-07-06 01:20:00-04:00,0.01982394978404045,,,
2025-07-06 01:55:00-04:00,0.04915871471166611,,,
2025-07-06 02:00:00-04:00,0.024315061047673225,,,
2025-07-06 02:05:00-04:00,0.01880362629890442,,,
2025-07-06 02:10:00-04:00,0.020190922543406487,,,
2025-07-06 02:45:00-04:00,0.06298121064901352,,,
2025-07-06 02:50:00-04:00,0.06335625052452087,,,
2025-07-06 02:55:00-04:00,0.020629197359085083,,,
2025-07-06 03:00:00-04:00,0.01999557949602604,,,
2025-07-06 03:05:00-04:00,0.01943836361169815,,,
2025-07-06 03:10:00-04:00,0.018163416534662247,,,
2025-07-06 03:15:00-04:00,0.017233556136488914,,,
2025-07-06 03:20:00-04:00,0.01707339845597744,,,
2025-07-06 03:25:00-04:00,0.01626044511795044,,,
2025-07-06 03:30:00-04:00,0.016326723620295525,,,
2025-07-06 03:35:00-04:00,0.016305657103657722,,,
2025-07-06 03:40:00-04:00,0.016179686412215233,,,
2025-07-06 04:15:00-04:00,0.02011178806424141,,,
2025-07-06 04:20:00-04:00,0.015354529023170471,,,
2025-07-06 04:25:00-04:00,0.014065446332097054,,,
2025-07-06 05:00:00-04:00,0.06302047520875931,,,
2025-07-06 05:05:00-04:00,0.01769399270415306,,,
2025-07-06 05:10:00-04:00,0.017902575433254242,,,
2025-07-06 05:15:00-04:00,0.014020590111613274,,,
2025-07-06 05:20:00-04:00,0.013162925839424133,,,
2025-07-06 05:25:00-04:00,0.013554994948208332,,,
2025-07-06 05:30:00-04:00,0.01430237665772438,,,
2025-07-06 05:35:00-04:00,0.014595518819987774,,,
2025-07-06 05:40:00-04:00,0.016394613310694695,,,
2025-07-06 05:45:00-04:00,0.017775699496269226,,,
2025-07-06 05:50:00-04:00,0.02211679145693779,,,
2025-07-06 05:55:00-04:00,0.028344713151454926,,,
2025-07-06 20:00:00-04:00,0.019875217229127884,,,
2025-07-06 20:05:00-04:00,0.019995737820863724,,,
2025-07-06 20:10:00-04:00,0.019789669662714005,,,
2025-07-06 20:15:00-04:00,0.01965910568833351,,,
2025-07-06 20:20:00-04:00,0.01930435560643673,,,
2025-07-06 20:25:00-04:00,0.019769785925745964,,,
2025-07-06 20:30:00-04:00,0.021792788058519363,,,
2025-07-06 20:35:00-04:00,0.019665950909256935,,,
2025-07-06 20:40:00-04:00,0.020226936787366867,,,
2025-07-06 20:45:00-04:00,0.01956150121986866,,,
2025-07-06 20:50:00-04:00,0.018627788871526718,,,
2025-07-06 20:55:00-04:00,0.01970430091023445,,,
2025-07-06 21:00:00-04:00,0.019776707515120506,,,
2025-07-06 21:05:00-04:00,0.019552716985344887,,,
2025-07-06 21:10:00-04:00,0.02098613791167736,,,
2025-07-06 21:15:00-04:00,0.019569754600524902,,,
2025-07-06 21:20:00-04:00,0.019699152559041977,,,
2025-07-06 21:25:00-04:00,0.020138129591941833,,,
2025-07-06 21:30:00-04:00,0.018587876111268997,,,
2025-07-06 21:35:00-04:00,0.019603688269853592,,,
2025-07-06 21:40:00-04:00,0.019452853128314018,,,
2025-07-06 21:45:00-04:00,0.020163314417004585,,,
2025-07-06 21:50:00-04:00,0.019792743027210236,,,
2025-07-06 21:55:00-04:00,0.019807327538728714,,,
2025-07-06 22:00:00-04:00,0.020732630044221878,,,
2025-07-06 22:05:00-04:00,0.01936124637722969,,,
2025-07-06 22:10:00-04:00,0.02058231271803379,,,
2025-07-06 22:15:00-04:00,0.020698530599474907,,,
2025-07-06 22:20:00-04:00,0.02020251750946045,,,
2025-07-06 22:25:00-04:00,0.020893404260277748,,,
2025-07-06 22:30:00-04:00,0.02041110210120678,,,
2025-07-06 22:35:00-04:00,0.020937636494636536,,,
2025-07-06 22:40:00-04:00,0.02152710221707821,,,
2025-07-06 22:45:00-04:00,0.021074499934911728,,,
2025-07-06 22:50:00-04:00,0.022023841738700867,,,
2025-07-06 22:55:00-04:00,0.021502576768398285,,,
2025-07-06 23:00:00-04:00,0.022112352773547173,,,
2025-07-06 23:05:00-04:00,0.021502044051885605,,,
2025-07-06 23:10:00-04:00,0.022261764854192734,,,
2025-07-06 23:15:00-04:00,0.022104142233729362,,,
2025-07-06 23:20:00-04:00,0.022079506888985634,,,
2025-07-06 23:25:00-04:00,0.022684695199131966,,,
2025-07-06 23:30:00-04:00,0.020628545433282852,,,
2025-07-06 23:35:00-04:00,0.02199200913310051,,,
2025-07-06 23:40:00-04:00,0.021064497530460358,,,
2025-07-06 23:45:00-04:00,0.022171804681420326,,,
2025-07-06 23:50:00-04:00,0.021915443241596222,,,
2025-07-06 23:55:00-04:00,0.021150697022676468,,,
2025-07-07 00:00:00-04:00,0.02116229012608528,,,
2025-07-07 00:05:00-04:00,0.02137271873652935,,,
2025-07-07 00:10:00-04:00,0.02216724492609501,,,
2025-07-07 00:15:00-04:00,0.020872555673122406,,,
2025-07-07 00:20:00-04:00,0.021359987556934357,,,
2025-07-07 00:25:00-04:00,0.02067139372229576,,,
2025-07-07 00:30:00-04:00,0.022794120013713837,,,
2025-07-07 00:35:00-04:00,0.023076128214597702,,,
2025-07-07 00:40:00-04:00,0.02234092727303505,,,
2025-07-07 00:45:00-04:00,0.022757062688469887,,,
2025-07-07 00:50:00-04:00,0.021494805812835693,,,
2025-07-07 00:55:00-04:00,0.022234071046113968,,,
2025-07-07 01:00:00-04:00,0.020781297236680984,,,
2025-07-07 01:05:00-04:00,0.022047847509384155,,,
2025-07-07 01:10:00-04:00,0.02054329216480255,,,
2025-07-07 01:15:00-04:00,0.020766347646713257,,,
2025-07-07 01:20:00-04:00,0.02032626047730446,,,
2025-07-07 01:25:00-04:00,0.019890369847416878,,,
2025-07-07 01:30:00-04:00,0.021827105432748795,,,
2025-07-07 01:35:00-04:00,0.021482311189174652,,,
2025-07-07 01:40:00-04:00,0.021735917776823044,,,
2025-07-07 01:45:00-04:00,0.021181728690862656,,,
2025-07-07 01:50:00-04:00,0.020086899399757385,,,
2025-07-07 01:55:00-04:00,0.020735453814268112,,,
2025-07-07 02:00:00-04:00,0.01972290128469467,,,
2025-07-07 02:05:00-04:00,0.020591873675584793,,,
2025-07-07 02:10:00-04:00,0.020221009850502014,,,
2025-07-07 02:15:00-04:00,0.019908256828784943,,,
2025-07-07 02:20:00-04:00,0.020569713786244392,,,
2025-07-07 02:25:00-04:00,0.020721275359392166,,,
2025-07-07 02:30:00-04:00,0.020250331610441208,,,
2025-07-07 02:35:00-04:00,0.019712913781404495,,,
2025-07-07 02:40:00-04:00,0.01962187886238098,,,
2025-07-07 02:45:00-04:00,0.0630861148238182,,,
2025-07-07 02:50:00-04:00,0.018600095063447952,,,
2025-07-07 02:55:00-04:00,0.01870611123740673,,,
2025-07-07 03:00:00-04:00,0.01958879828453064,,,
2025-07-07 03:05:00-04:00,0.01845588907599449,,,
2025-07-07 03:10:00-04:00,0.0195692740380764,,,
2025-07-07 03:15:00-04:00,0.018715305253863335,,,
2025-07-07 03:20:00-04:00,0.017967863008379936,,,
2025-07-07 03:25:00-04:00,0.01847631111741066,,,
2025-07-07 03:30:00-04:00,0.01870683953166008,,,
2025-07-07 03:35:00-04:00,0.017790857702493668,,,
2025-07-07 03:40:00-04:00,0.017066016793251038,,,
2025-07-07 03:45:00-04:00,0.017918990924954414,,,
2025-07-07 03:50:00-04:00,0.017822235822677612,,,
2025-07-07 03:55:00-04:00,0.01865963079035282,,,
2025-07-07 04:00:00-04:00,0.018675420433282852,,,
2025-07-07 04:05:00-04:00,0.017920998856425285,,,
2025-07-07 04:10:00-04:00,0.018287088721990585,,,
2025-07-07 04:15:00-04:00,0.016872212290763855,,,
2025-07-07 04:20:00-04:00,0.01659603975713253,,,
2025-07-07 04:25:00-04:00,0.016857074573636055,,,
2025-07-07 04:30:00-04:00,0.01627003401517868,,,
2025-07-07 04:35:00-04:00,0.016801543533802032,,,
2025-07-07 04:40:00-04:00,0.017718860879540443,,,
2025-07-07 04:45:00-04:00,0.016653040423989296,,,
2025-07-07 04:50:00-04:00,0.01674734428524971,,,
2025-07-07 04:55:00-04:00,0.017363309860229492,,,
2025-07-07 05:00:00-04:00,0.015888888388872147,,,
2025-07-07 05:05:00-04:00,0.015324047766625881,,,
2025-07-07 05:10:00-04:00,0.016125937923789024,,,
2025-07-07 05:15:00-04:00,0.01577875390648842,,,
2025-07-07 05:20:00-04:00,0.015534970909357071,,,
2025-07-07 05:25:00-04:00,0.01511357445269823,,,
2025-07-07 05:30:00-04:00,0.01507988665252924,,,
2025-07-07 05:35:00-04:00,0.01584910787642002,,,
2025-07-07 05:40:00-04:00,0.016131605952978134,,,
2025-07-07 05:45:00-04:00,0.018466070294380188,,,
2025-07-07 05:50:00-04:00,0.021008698269724846,,,
2025-07-07 05:55:00-04:00,0.024585992097854614,,,
2025-07-07 20:00:00-04:00,0.028193248435854912,,,
2025-07-07 20:05:00-04:00,0.026127371937036514,,,
2025-07-07 20:10:00-04:00,0.026031076908111572,,,
2025-07-07 20:15:00-04:00,0.02558826096355915,,,
2025-07-07 20:20:00-04:00,0.026239167898893356,,,
2025-07-07 20:25:00-04:00,0.027032973244786263,,,
2025-07-07 20:30:00-04:00,0.02560422755777836,,,
2025-07-07 20:35:00-04:00,0.024725019931793213,,,
2025-07-07 20:40:00-04:00,0.024524739012122154,,,
2025-07-07 20:45:00-04:00,0.02409769594669342,,,
2025-07-07 20:50:00-04:00,0.02558768168091774,,,
2025-07-07 20:55:00-04:00,0.023757776245474815,,,
2025-07-07 21:00:00-04:00,0.02494850382208824,,,
2025-07-07 21:05:00-04:00,0.023654792457818985,,,
2025-07-07 21:10:00-04:00,0.02388397976756096,,,
2025-07-07 21:15:00-04:00,0.024741925299167633,,,
2025-07-07 21:20:00-04:00,0.023656724020838737,,,
2025-07-07 21:25:00-04:00,0.023487189784646034,,,
2025-07-07 21:30:00-04:00,0.023053200915455818,,,
2025-07-07 21:35:00-04:00,0.022383026778697968,,,
2025-07-07 21:40:00-04:00,0.023719068616628647,,,
2025-07-07 21:45:00-04:00,0.024540238082408905,,,
2025-07-07 21:50:00-04:00,0.023508019745349884,,,
2025-07-07 21:55:00-04:00,0.02430962398648262,,,
2025-07-07 22:00:00-04:00,0.02321464568376541,,,
2025-07-07 22:05:00-04:00,0.024051697924733162,,,
2025-07-07 22:10:00-04:00,0.023305876180529594,,,
2025-07-07 22:15:00-04:00,0.024778246879577637,,,
2025-07-07 22:20:00-04:00,0.02602146379649639,,,
2025-07-07 22:25:00-04:00,0.02430141717195511,,,
2025-07-07 22:30:00-04:00,0.024238232523202896,,,
2025-07-07 22:35:00-04:00,0.02411775290966034,,,
2025-07-07 22:40:00-04:00,0.02353358455002308,,,
2025-07-07 22:45:00-04:00,0.0234879981726408,,,
2025-07-07 22:50:00-04:00,0.025027576833963394,,,
2025-07-07 22:55:00-04:00,0.024969803169369698,,,
2025-07-07 23:00:00-04:00,0.02395230159163475,,,
2025-07-07 23:05:00-04:00,0.02632732130587101,,,
2025-07-07 23:10:00-04:00,0.026055585592985153,,,
2025-07-07 23:15:00-04:00,0.024891432374715805,,,
2025-07-07 23:20:00-04:00,0.06196070834994316,,,
2025-07-07 23:25:00-04:00,0.02411329559981823,,,
2025-07-07 23:30:00-04:00,0.025689739733934402,,,
2025-07-07 23:35:00-04:00,0.026202091947197914,,,
2025-07-07 23:40:00-04:00,0.025801323354244232,,,
2025-07-07 23:45:00-04:00,0.02715793251991272,,,
2025-07-07 23:50:00-04:00,0.026267794892191887,,,
2025-07-07 23:55:00-04:00,0.02577543631196022,,,
2025-07-08 00:00:00-04:00,0.025775862857699394,,,
2025-07-08 00:05:00-04:00,0.027282031252980232,,,
2025-07-08 00:10:00-04:00,0.026414968073368073,,,
2025-07-08 00:15:00-04:00,0.026503264904022217,,,
2025-07-08 00:20:00-04:00,0.028448713943362236,,,
2025-07-08 00:25:00-04:00,0.027876699343323708,,,
2025-07-08 00:30:00-04:00,0.02832675725221634,,,
2025-07-08 00:35:00-04:00,0.02819960005581379,,,
2025-07-08 00:40:00-04:00,0.02610848844051361,,,
2025-07-08 00:45:00-04:00,0.02752387896180153,,,
2025-07-08 00:50:00-04:00,0.028291139751672745,,,
2025-07-08 00:55:00-04:00,0.026757076382637024,,,
2025-07-08 01:00:00-04:00,0.026231274008750916,,,
2025-07-08 01:05:00-04:00,0.027430349960923195,,,
2025-07-08 01:10:00-04:00,0.02661280520260334,,,
2025-07-08 01:15:00-04:00,0.027740364894270897,,,
