metric,absolute,motion,scheduler
Coadd_m5_proxy,20.44642784960521,20.28379505807157,19.11984474686012
Delta_depth_vs_phot,0.02647766358665038,-0.1822339358167433,-1.0237562817472003
Max_airmass,1.857417562100671,1.8138357147217057,1.834323877853858
Max_gap_min,1.16811667336151,1.16811667336151,81.89816666068509
Mean_airmass,1.62279378095522,1.565610010037146,1.2797703167206762
Mean_cloud_ext,-0.06875704168217486,0.14567293481303067,0.17301723714148318
Mean_m5,24.50647766358665,24.297766064183257,23.4562437182528
Mean_slew_s,6.209037032235549,3.0181123392200258,3.0719295207248183
Median_airmass,1.6673332000533065,1.6699800971161711,1.2056192759089628
Median_cloud_ext,-0.12009111791849136,0.07129417173564434,0.07879915088415146
Median_gap_min,0.5019666685257107,0.5019666685257107,0.5019249999895692
Median_m5,24.56036989507815,24.373276947012624,23.65392445767152
Median_seeing,0.7667333200053306,0.766998009711617,1.0197653073087638
Median_slew_s,2.565950585245779,2.2395199058569637,2.7558793133071458
Min_cloud_ext,-2.1402793725331626,-2.1402793725331626,-0.18188321590423584
N_visits,1351.0,1351.0,629.0
Night_duration_h,11.964229166682344,11.964229166682344,9.758053333265707
Open_shutter_frac,0.9409994723842543,0.9409994723842543,0.5371631500308588
Sky_frac_visited,0.034749348958333336,0.056966145833333336,0.021402994791666668
Total_exposure_h,11.258333333333333,11.258333333333333,5.241666666666666
Total_photons,115359245.89236441,93815454.85408807,42192529.64532291
Total_slew_h,2.3301136195972854,1.1326304917461818,0.5367343523710864
fO_area_deg2,1433.513546020673,2350.022206591267,882.9369147621475
