alt_deg,az_deg,value
0.4342616917118818,264.94769357065223,0.06037607043981552
1.5497847213707274,265.17115423132725,-0.12459930032491684
2.124949048555422,265.3947622400092,-0.12760144472122192
2.555226379190998,265.6185109243881,-0.12760144472122192
2.905689260410327,265.84239358659465,-0.12760144472122192
3.202629595249533,266.06640350437186,-0.12760144472122192
3.4598395550179646,266.29053393225763,-0.03780221566557884
3.685632308112318,266.5147781027789,-0.03780221566557884
3.885476137633475,266.73912922765425,-0.03780221566557884
4.063190239153741,266.9635804990074,-0.03780221566557884
4.221560038334999,267.1881250905885,-0.03780221566557884
4.362683459366409,267.41275615900486,-0.03780221566557884
4.488179353117445,267.63746684495834,-0.028956115245819092
4.599319696620228,267.8622502744911,-0.028956115245819092
4.697117000605132,268.0870995602376,-0.028956115245819092
4.782384056782291,268.31200780268284,-0.028956115245819092
4.855775872909092,268.53696809142565,-0.028956115245819092
4.917819710717637,268.76197350644827,-0.028956115245819092
4.968936910205002,268.9870171193892,-0.028956115245819092
5.009458861971254,269.21209199482007,-0.028956115245819092
5.039638675419724,269.43719119152667,-0.028956115245819092
5.059659570618479,269.66230776379143,-0.028956115245819092
5.069640676267923,269.88743476267865,-0.08958694338798523
5.069640676267923,270.11256523732135,-0.08958694338798523
5.059659570618479,270.33769223620857,-0.06099754944443703
5.039638675419724,270.5628088084733,-0.06099754944443703
5.009458861971254,270.7879080051799,-0.06099754944443703
4.968936910205002,271.0129828806108,-0.06099754944443703
4.917819710717637,271.23802649355173,-0.06099754944443703
4.8557758729091205,271.46303190857435,-0.06099754944443703
4.782384056782291,271.68799219731716,-0.06099754944443703
4.697117000605132,271.9129004397623,-0.06099754944443703
4.599319696620228,272.1377497255089,-0.06099754944443703
4.488179353117445,272.36253315504166,-0.06099754944443703
4.362683459366409,272.58724384099514,-0.02182810939848423
4.221560038334999,272.8118749094114,-0.02182810939848423
4.063190239153741,273.03641950099257,-0.02182810939848423
3.885476137633475,273.2608707723457,-0.02182810939848423
3.685632308112318,273.4852218972211,-0.02182810939848423
3.4598395550179646,273.7094660677423,-0.02182810939848423
3.202629595249576,273.93359649562814,0.017640147358179092
2.905689260410398,274.15760641340535,0.017640147358179092
2.555226379190998,274.3814890756119,0.017640147358179092
2.124949048555422,274.6052377599908,0.017640147358179092
1.5497847213707274,274.8288457686727,-0.09094307571649551
0.4342616917118818,275.05230642934777,0.00902566872537136
1.1380173944052956,262.91671400024745,-0.003119254019111395
2.101128604629693,263.1394024225954,0.0456811785697937
2.7268386014800825,263.3622993078017,0.0456811785697937
3.218326109281307,263.5853981926603,0.0017778381006792188
3.630494037521558,263.8086925777453,0.0017778381006792188
3.987990656580294,264.032175928482,0.0017778381006792188
4.304440142271474,264.2558416762328,0.0017778381006792188
4.588325790182424,264.47968321939896,0.0017778381006792188
4.845358745405548,264.70369392453625,0.01680002734065056
5.079602374453287,264.92786712748546,0.01680002734065056
5.294069142470406,265.15219613451643,0.01680002734065056
5.491064423781381,265.3766742234852,0.01680002734065056
5.672397309344518,265.6012946450045,0.01680002734065056
5.839516414679409,265.8260506236257,0.01680002734065056
5.9936009529914855,266.05093535903353,-0.024171089753508568
6.135623870442899,266.27594202725174,-0.024171089753508568
6.26639685083299,266.501063781859,-0.024171089753508568
6.386603164178425,266.726293755216,-0.024171089753508568
6.496822132476581,266.95162505970166,-0.024171089753508568
6.597547670809291,267.17705078895887,-0.024171089753508568
6.689202548890506,267.40256401914826,-0.024171089753508568
6.772149500237674,267.6281578102107,-0.024171089753508568
6.846699967367172,267.85382520713745,-0.03902460262179375
6.913121044507108,268.07955924124576,-0.03902460262179375
