metric,absolute,motion,scheduler
Coadd_m5_proxy,20.628667434663882,20.47713057734393,21.82044851695398
Delta_depth_vs_phot,-0.06139564775743267,-0.19848073968371693,-1.185770790038017
Max_airmass,1.857417562100671,1.8547236990991405,1.803675776800063
Max_gap_min,0.6907999981194735,0.6907999981194735,17.98963333130814
Mean_airmass,1.5640376188406244,1.4926457487324305,1.724142215065869
Mean_cloud_ext,0.02499188587336985,0.16921616481047608,0.6732372870812051
Mean_m5,24.418604352242568,24.281519260316283,23.294229209961983
Mean_slew_s,8.195729090064185,3.2800474092568956,4.627811887206308
Median_airmass,1.6186414056238645,1.565247584249853,1.732451996568332
Median_cloud_ext,0.014314651489257812,0.15024012611025855,0.5307133992513021
Median_gap_min,0.503450003452599,0.503450003452599,0.588608332327567
Median_m5,24.430511224366853,24.302385810434224,23.352523307000638
Median_seeing,0.7618641405623864,0.7565247584249852,1.550032840763673
Median_slew_s,5.015522780403174,2.331897543188064,2.7146574012969404
Min_cloud_ext,-0.295928955078125,-0.2248077392578125,0.3944129943847656
N_visits,1070.0,1070.0,13.0
Night_duration_h,9.474581111047883,9.474581111047883,0.5042138888966292
Open_shutter_frac,0.9411146057178613,0.9411146057178613,0.21485590880922423
Sky_frac_visited,0.055501302083333336,0.052083333333333336,0.0008138020833333334
Total_exposure_h,8.916666666666666,8.916666666666666,0.10833333333333334
Total_photons,80854449.36492796,71229887.76487105,561735.0294765391
Total_slew_h,2.435952812880189,0.9749029799735773,0.01671154292602278
fO_area_deg2,2289.593064136063,2148.591731740587,33.57174580844667
