metric,absolute,motion,scheduler
Coadd_m5_proxy,20.677904453388965,20.41897066176885,19.697385034972676
Delta_depth_vs_phot,0.11140066144085736,-0.1346782979113641,-0.9568760825534177
Max_airmass,1.857417562100671,1.8220867158288598,1.7941007486585523
Max_gap_min,0.6804000050760806,0.6804000050760806,132.88033333257772
Mean_airmass,1.4851778673048464,1.5065983421794755,1.2838299643191875
Mean_cloud_ext,-0.1399184481713418,0.10401846369341415,0.20198183850319637
Mean_m5,24.591400661440858,24.345321702088636,23.523123917446583
Mean_slew_s,6.842094382096486,2.8667612058918066,3.0311468271910655
Median_airmass,1.5165750888103102,1.565247584249853,1.2322461359710168
Median_cloud_ext,-0.12511539459228516,0.1196740468343099,0.11065584818522135
Median_gap_min,0.5030999961309135,0.5030999961309135,0.5031333246733993
Median_m5,24.573532208230784,24.330694324310166,23.807157548631395
Median_seeing,0.751657508881031,0.7565247584249852,1.0368244401185744
Median_slew_s,4.109660492912865,2.2871311849916207,2.774176555754991
Min_cloud_ext,-0.5816249847412109,-0.5816249847412109,-0.04721546173095703
N_visits,1302.0,1302.0,406.0
Night_duration_h,11.532917500007898,11.532917500007898,9.403246388887055
Open_shutter_frac,0.9407853650207442,0.9407853650207442,0.35980481563595573
Sky_frac_visited,0.040771484375,0.049479166666666664,0.014404296875
Total_exposure_h,10.85,10.85,3.3833333333333333
Total_photons,115494287.33783568,92895950.2760967,26554155.6395358
Total_slew_h,2.4745574681915623,1.0368119694642033,0.3418460032887702
fO_area_deg2,1681.9444650031783,2041.1621451535575,594.219900809506
