strategy,frame_idx,photons_raw,extinction,sigma,zenith_angle,slew_time,expose_time
absolute,0,24593.365741856458,1.3121795654296875,0.03491505701094866,47.72631099390626,0.0,32.0
absolute,1,24723.890104238762,1.2091668446858723,0.02706071361899376,47.84364748499538,2.742061272533541,29.25793872746646
absolute,2,27021.497789320645,1.0819816589355469,0.029830575454980135,45.142527402683065,3.5578602921763474,28.442139707823653
absolute,3,32245.56495247331,0.9479777018229166,0.026335118959347408,45.142527402683065,2.0,30.0
absolute,4,28074.260771326473,0.9911094665527344,0.01844732407480478,35.264389682754654,4.822325062836689,27.17767493716331
absolute,5,30537.74250005563,0.9658828735351562,0.014274713397026063,36.055029684428945,3.116470506680985,28.883529493319017
absolute,6,31931.587680475175,0.8780374526977539,0.013219082572807869,30.246255653454718,4.145480090164382,27.854519909835616
absolute,7,29162.4426264447,0.8963038126627604,0.01199283303382496,15.793169048263962,6.129453315768787,25.870546684231215
absolute,8,30223.90856798618,0.8284198216029576,0.011696201815669025,27.017123217850248,6.812866789425685,25.187133210574316
absolute,9,37408.861110388425,0.7867164611816406,0.012794985047852,27.017123217850248,2.0,30.0
absolute,10,36428.070780979244,0.8155622482299805,0.011217317311093211,27.017123217850248,2.0,30.0
absolute,11,7284.840182067424,0.7976905822753906,0.014321719529107213,0.0,26.098581075139972,5.901418924860028
absolute,12,21596.70499660162,0.7755888158624823,0.0168388406322761,5.710593137499629,14.857142857142858,17.142857142857142
absolute,13,23374.088013627166,0.8851669311523438,0.010571659542620182,38.876655136344326,11.476017713955628,20.523982286044372
absolute,14,24608.38887517069,0.9107905796595982,0.011697366035410337,11.309932474020215,9.876206474949747,22.123793525050253
absolute,15,9427.125582229284,0.8590266704559326,0.01573276991257444,12.604382648379186,23.919278403274575,8.080721596725425
absolute,16,31116.563200003948,0.8398305892944335,0.013897683005779982,0.0,5.7950073110111395,26.20499268898886
absolute,17,21017.77492511209,0.8050907135009766,0.019122887565754355,5.710593137499629,14.857142857142858,17.142857142857142
absolute,18,29805.708534077756,0.7715656757354736,0.013786573777906597,15.793169048263962,8.428571428571429,23.57142857142857
absolute,19,28736.97737982866,0.8112115859985352,0.01770169623196125,5.710593137499629,8.428571428571429,23.57142857142857
absolute,20,35281.155597709905,0.850295673717152,0.017368242335082454,5.710593137499629,2.0,30.0
absolute,21,26741.673086861945,0.9049369267054966,0.012753909254180533,27.017123217850248,8.087580022957319,23.91241997704268
absolute,22,30008.904325571493,0.9234180450439453,0.011059243173804134,17.548400613792296,4.70534931544513,27.29465068455487
absolute,23,29831.83549509078,0.9625580310821533,0.016168750065844506,24.09484255211069,3.8704119823766843,28.129588017623316
absolute,24,27719.815730723138,1.0062557856241863,0.013864737469702959,33.854514812620515,4.788477788717092,27.211522211282908
absolute,25,29047.229785829924,1.0613908767700195,0.015181798798342546,33.854514812620515,2.0,30.0
absolute,26,22839.15657467432,1.163076400756836,0.012452314607799053,48.189685104221404,6.095762940457397,25.904237059542602
