strategy,frame_idx,photons_raw,extinction,sigma,zenith_angle,slew_time,expose_time
absolute,0,82754.4809855521,-0.005254311487078667,0.02651618793606758,55.068385014185104,0.0,32.0
absolute,1,80027.21251855341,-0.03894154727458954,0.026153113692998886,55.068385014185104,2.0,30.0
absolute,2,79482.88584239033,-0.03153138980269432,0.02631596103310585,55.068385014185104,2.0,30.0
absolute,3,78673.56827844806,-0.020419443026185036,0.025996368378400803,55.068385014185104,2.0,30.0
absolute,4,66593.09269540146,0.05062978342175484,0.01437334157526493,54.735610317245346,4.889265633024008,27.11073436697599
absolute,5,55630.8700482477,-0.0010979771614074707,0.016319796442985535,54.86987514098477,10.405813641665093,21.59418635833491
absolute,6,56074.46693936989,-0.05299444496631622,0.027162861078977585,51.04612098418316,11.249548086489442,20.75045191351056
absolute,7,79974.58624655989,-0.038227327167987823,0.0269429013133049,51.04612098418316,2.0,30.0
absolute,8,58248.357279257965,-0.002352192997932434,0.016353273997083306,48.74735872696334,9.415889588432094,22.584110411567906
absolute,9,61558.61907907096,-0.009314246475696564,0.01859020395204425,54.735610317245346,8.28498771353512,23.71501228646488
absolute,10,79302.73580338867,-0.0290677472949028,0.02480288501828909,54.735610317245346,2.0,30.0
absolute,11,80575.16215514648,-0.04635029286146164,0.023384324740618467,54.735610317245346,2.0,30.0
absolute,12,80886.67110020819,-0.05053972825407982,0.023162619676440954,54.735610317245346,2.0,30.0
absolute,13,88366.14412307656,-0.14656208455562592,0.03280990943312645,54.735610317245346,2.0,30.0
absolute,14,88992.69602975978,-0.15423323214054108,0.03243181109428406,54.735610317245346,2.0,30.0
absolute,15,45634.886318099474,-0.09148231893777847,0.02710650861263275,51.04612098418316,15.700877301967214,16.299122698032786
absolute,16,83235.91384757966,-0.08162420243024826,0.026918314397335052,51.04612098418316,2.0,30.0
absolute,17,82048.68254531085,-0.06602635234594345,0.025265328586101532,51.04612098418316,2.0,30.0
absolute,18,79054.93838210677,-0.02566983364522457,0.023939400911331177,51.04612098418316,2.0,30.0
absolute,19,71182.27630779461,-0.022594472393393517,0.008717918419279158,42.16205280597382,4.910919316262339,27.089080683737663
absolute,20,47630.32098454096,-0.03297436833381653,0.009258025884628296,0.0,14.046300801706806,17.953699198293194
absolute,21,80283.6148582147,-0.042414619494229554,0.009479652810841798,0.0,2.0,30.0
absolute,22,45981.196818400545,-0.04489312181249261,0.013256363058462738,5.710593137499629,14.857142857142858,17.142857142857142
absolute,23,70450.44793671962,-0.04739974894457393,0.008098292681905959,12.604382648379186,5.795007311011141,26.20499268898886
absolute,24,58596.39589386558,-0.054409792413935065,0.009553589159622788,41.810314895778596,10.344552070685546,21.655447929314455
absolute,25,80738.90779671138,-0.0485544977709651,0.007875570910982788,41.810314895778596,2.0,30.0
absolute,26,25866.090567134954,-0.06891249120235443,0.01757151633501053,50.57996843609272,22.56751808784234,9.432481912157659
absolute,27,83777.22632221539,-0.08866226673126221,0.016403086483478546,50.57996843609272,2.0,30.0
absolute,28,28470.319815721014,-0.06180512811988592,0.015129189006984234,55.26351871874204,21.5496586094278,10.450341390572198
absolute,29,23847.829641425473,-0.01983843743801117,0.023099280893802643,54.46232220802562,22.90141892486003,9.098581075139968
absolute,30,75134.12740849347,-0.020498722791671753,0.03515702486038208,50.57996843609272,3.351760315432232,28.64823968456777
absolute,31,69490.56613450122,-0.013969643041491508,0.01979182753711939,38.876655136344326,5.3438037999281125,26.65619620007189
absolute,32,23033.774942255404,-0.04109010472893715,0.03704123571515083,56.713813254359685,23.382341876778575,8.617658123221425
absolute,33,51762.11149301691,-0.03577207381668915,0.009997992207192712,19.827028653408178,12.539081314557574,19.460918685442426
absolute,34,79977.63466354492,-0.03826871173482181,0.009303820371213887,19.827028653408178,2.0,30.0
absolute,35,80325.93299122094,-0.0429867689187328,0.010126761419491636,19.827028653408178,2.0,30.0
absolute,36,80669.19940187171,-0.047616689453004964,0.009619404044416215,19.827028653408178,2.0,30.0
absolute,37,68581.30683042477,-0.06121800253167749,0.01109822941944003,11.309932474020215,6.812866789425684,25.187133210574316
absolute,38,81896.83715756076,-0.06401514664240596,0.012126206937763426,11.309932474020215,2.0,30.0
absolute,39,81956.27536024482,-0.06480285473581818,0.011582729199694263,11.309932474020215,2.0,30.0
absolute,40,82004.59521706382,-0.06544279546425161,0.011881854902538989,11.309932474020215,2.0,30.0
absolute,41,82304.43595244711,-0.06940542978958951,0.012676310104628405,11.309932474020215,2.0,30.0
absolute,42,81862.79164266604,-0.06356369900620645,0.013130009381307496,11.309932474020215,2.0,30.0
absolute,43,80395.0365665335,-0.043920415081083776,0.010952009470202029,11.309932474020215,2.0,30.0
absolute,44,47863.47629044384,-0.041809228248894215,0.01901837019249797,53.67613053410767,14.104628017167844,17.895371982832156
absolute,45,74806.62277417135,-0.041857944491008915,0.008132607055207094,47.12401133336427,4.032280556964542,27.967719443035456
absolute,46,65405.27785470752,-0.02863682061433792,0.01381298154592514,57.21212195970318,7.247546666355624,24.752453333644375
absolute,47,78755.91799108758,-0.02155531756579876,0.012987821362912655,57.21212195970318,2.0,30.0
absolute,48,77868.1384169936,-0.009246802888810635,0.013164198026061058,57.21212195970318,2.0,30.0
absolute,49,72950.90287227448,-0.009264339072008928,0.007972441148012877,50.57996843609272,3.8949010067458465,28.105098993254153
absolute,50,73855.79813690811,-0.02264915034174919,0.013983435928821564,57.21212195970318,3.8949010067458465,28.105098993254153
absolute,51,75792.0994161165,-0.02351396717131138,0.015502291731536388,56.713813254359685,3.181024762215805,28.818975237784194
absolute,52,78188.25996450869,-0.013701193034648895,0.01912618800997734,56.713813254359685,2.0,30.0
absolute,53,73147.4519403536,-0.004620215389877558,0.009688446298241615,56.826533954272044,3.698379719946853,28.301620280053147
absolute,54,74603.76634956445,0.03725079447031021,0.010108178481459618,56.826533954272044,2.0,30.0
absolute,55,67475.66492919327,0.10226496309041977,0.014201294165104628,56.07235152590083,3.1919845120047268,28.808015487995274
absolute,56,19099.936939155265,0.08137864619493484,0.02052559540607035,42.16205280597382,24.000854885148108,7.999145114851892
absolute,57,61648.37544538366,0.12190215491379301,0.009053571615368128,30.963756532073518,5.199513221114373,26.800486778885627
absolute,58,65310.905523557165,0.1316301316022873,0.007528533320873975,31.311156133255537,3.351760315432232,28.64823968456777
absolute,59,63108.45667166344,0.11585814505815506,0.007700592878141573,21.801409486351815,4.71707047054392,27.28292952945608
absolute,60,59050.591614832905,0.10123575585229057,0.017173704225569963,19.827028653408178,6.812866789425682,25.187133210574316
absolute,61,61667.75405778219,0.07817812711000442,0.009810248157009482,12.604382648379186,6.249268756706032,25.75073124329397
absolute,62,54096.435263339015,0.06953185424208641,0.006664272892521694,12.604382648379186,9.590014622022288,22.409985377977712
absolute,63,50262.826292144964,0.0755632371486475,0.011220931153123578,11.309932474020215,11.062135546131714,20.937864453868286
absolute,64,60735.24345295441,0.11370770633220673,0.004731418113806285,24.09484255211069,5.795007311011141,26.20499268898886
