strategy,frame_idx,photons_raw,extinction,sigma,zenith_angle,slew_time,expose_time
absolute,0,94363.43426457618,-0.14778485894203186,0.01657247543334961,54.86987514098477,0.0,32.0
absolute,1,88554.15724802941,-0.14886970818042755,0.016535697504878044,54.86987514098477,2.0,30.0
absolute,2,87039.87881236058,-0.13014301657676697,0.016610920429229736,54.86987514098477,2.0,30.0
absolute,3,87743.624111911,-0.1388862431049347,0.016515787690877914,54.86987514098477,2.0,30.0
absolute,4,84823.0031520812,-0.1021314337849617,0.0171885397285223,54.86987514098477,2.0,30.0
absolute,5,88583.81941638495,-0.14923332631587982,0.016414843499660492,54.86987514098477,2.0,30.0
absolute,6,83821.94714288291,-0.14995764195919037,0.01335966121405363,54.86987514098477,3.6315980392856124,28.368401960714387
absolute,7,86885.99344341768,-0.12822175025939941,0.009292389266192913,54.86987514098477,2.0,30.0
absolute,8,85370.56539005558,-0.10911771655082703,0.00956198200583458,54.86987514098477,2.0,30.0
absolute,9,58442.9131331427,-0.08679394982755184,0.022754172794520855,44.56372085578508,11.035985119582651,20.96401488041735
absolute,10,68121.30308609629,-0.06858707219362259,0.024863095954060555,55.068385014185104,7.151035150227187,24.848964849772813
absolute,11,84024.33509441797,-0.09186003357172012,0.02462775446474552,55.068385014185104,2.0,30.0
absolute,12,80006.59631182575,-0.06486761569976807,0.0049058436416089535,53.67613053410767,2.7154245560057495,29.28457544399425
absolute,13,74247.90867756531,-0.1318168193101883,0.026535380631685257,51.04612098418316,6.448424633854115,25.551575366145883
absolute,14,48797.9402732347,-0.3036472201347351,0.1295645833015442,47.24660675818882,17.66483200829333,14.335167991706669
absolute,15,89520.66266262806,-0.16065554320812225,0.03997115045785904,47.24660675818882,2.0,30.0
absolute,16,41497.02124594072,-0.1276858001947403,0.02646142803132534,51.04612098418316,17.66483200829333,14.335167991706669
absolute,17,42683.668446635405,-0.1582978367805481,0.049667879939079285,47.24660675818882,17.66483200829333,14.335167991706669
absolute,18,41940.731705732665,-0.13923349976539612,0.025255557149648666,51.04612098418316,17.66483200829333,14.335167991706669
absolute,19,85657.04052483056,-0.11275498569011688,0.024880895391106606,51.04612098418316,2.0,30.0
absolute,20,48736.232995914055,-0.16286978125572205,0.031221911311149597,54.735610317245346,15.700877301967214,16.299122698032786
absolute,21,89660.02821854503,-0.16234450042247772,0.030687276273965836,54.735610317245346,2.0,30.0
absolute,22,46594.20804056636,-0.11406972259283066,0.025618189945816994,51.04612098418316,15.700877301967214,16.299122698032786
absolute,23,47038.23272303081,-0.23466616327641532,0.00722047477029264,30.246255653454718,17.275359009163864,14.724640990836136
absolute,24,42433.28954462125,-0.12280542403459549,0.025829575955867767,51.04612098418316,17.275359009163864,14.724640990836136
absolute,25,86384.41151560032,-0.12193576991558075,0.02638334222137928,51.04612098418316,2.0,30.0
absolute,26,85501.67524965727,-0.1107838824391365,0.025323016569018364,51.04612098418316,2.0,30.0
absolute,27,86730.47083094488,-0.12627658247947693,0.02555461972951889,51.04612098418316,2.0,30.0
absolute,28,71754.76612514668,-0.11209608366092046,0.06591074789563815,53.37679384320907,6.853792005179552,25.146207994820447
absolute,29,83324.40750702226,-0.20949436662097773,0.09221207660933335,41.810314895778596,5.304708270694421,26.69529172930558
absolute,30,84073.36458242065,-0.09249339252710342,0.06553980708122253,41.810314895778596,2.0,30.0
absolute,31,76863.39363791497,-0.06935700541362166,0.02510954812169075,48.74735872696334,3.9820125231956416,28.017987476804358
absolute,32,36597.222296955704,-0.08048509806394577,0.013535917736589909,48.189685104221404,18.795733883190312,13.204266116809688
absolute,33,39806.65724190837,-0.0837598368525505,0.02057681791484356,50.57996843609272,17.68102409668452,14.31897590331548
absolute,34,39893.63208579581,-0.08612950891256332,0.013630852103233337,48.189685104221404,17.68102409668452,14.31897590331548
absolute,35,83003.70735298826,-0.07859104871749878,0.01701997220516205,48.189685104221404,2.0,30.0
absolute,36,48764.183049736734,-0.11634470522403717,0.05892343446612358,50.57996843609272,14.977503465820055,17.022496534179943
absolute,37,47984.840875428075,-0.09885247051715851,0.01150608342140913,48.189685104221404,14.977503465820055,17.022496534179943
absolute,38,37179.64906722126,-0.10688638314604759,0.11392022669315338,52.014832700644405,18.907851683617725,13.092148316382275
absolute,39,86061.31869456914,-0.11786731332540512,0.11683267168700695,52.014832700644405,2.0,30.0
absolute,40,36424.194447361864,-0.08459805697202682,0.013828122057020664,48.189685104221404,18.907851683617725,13.092148316382275
absolute,41,45623.576363047854,-0.08868872374296188,0.040729161351919174,36.055029684428945,15.662935633165262,16.33706436683474
absolute,42,45425.21408729502,-0.08395786583423615,0.011209731921553612,48.189685104221404,15.662935633165262,16.33706436683474
absolute,43,22882.541282220052,-0.06282512389589101,0.017823599046096206,43.491519345092,23.608600672615996,8.391399327384004
absolute,44,54123.735941228275,-0.0667506143450737,0.012230550777167082,11.309932474020215,12.22357873958257,19.77642126041743
