metric,absolute,motion,scheduler
Coadd_m5_proxy,20.290408646356823,20.152084132492067,17.480181423283014
Delta_depth_vs_phot,0.30613910478869855,-0.21246076395154745,-1.710398264729026
Max_airmass,1.8547236990991405,1.8547236990991405,1.7996840351426584
Max_gap_min,1.002083335770294,1.002083335770294,100.97563332994469
Mean_airmass,1.4649183943689412,1.4565223223353674,1.2646070988398406
Mean_cloud_ext,-0.33263094422559536,0.18680853171801207,0.9267004908189752
Mean_m5,24.7861391047887,24.267539236048453,22.769601735270975
Mean_slew_s,5.466796718081918,3.817495943269957,3.049184339097359
Median_airmass,1.5,1.5362291495737215,1.2437182401754616
Median_cloud_ext,-0.017763914540410042,0.2005044867595037,0.7049562633037567
Median_gap_min,0.5021333321928978,0.5021333321928978,0.5021166626829654
Median_m5,24.470022930324834,24.24778583153132,23.079944305958968
Median_seeing,0.75,0.7536229149573721,1.0029407771313745
Median_slew_s,2.96506541243787,2.5868731681622665,2.6932195015347498
Min_cloud_ext,-3.7781386375427246,-3.761996269226074,-0.4615105986595154
N_visits,1377.0,1377.0,869.0
Night_duration_h,12.197833333339076,12.197833333339076,11.731758611043915
Open_shutter_frac,0.9407408419522857,0.9407408419522857,0.6172703434120241
Sky_frac_visited,0.045491536458333336,0.06754557291666667,0.028238932291666668
Total_exposure_h,11.475,11.475,7.241666666666666
Total_photons,266677864.70908988,116002594.88536727,35516153.81546217
Total_slew_h,2.091049744666334,1.4601921983007584,0.7360392196321125
fO_area_deg2,1876.6605906921689,2786.454902101074,1164.9395795530995
