metric,absolute,motion,scheduler
Coadd_m5_proxy,20.46193118312975,20.355529077955747,19.92354506438907
Delta_depth_vs_phot,-0.14055838913240848,-0.2508089977892922,-1.3735084320503788
Max_airmass,1.857417562100671,1.8493242008906932,1.7698970496547992
Max_gap_min,1.0088333347812295,1.0088333347812295,205.84803334088065
Mean_airmass,1.5418224270830208,1.4805622026168936,1.4561475356352704
Mean_cloud_ext,0.10637614642410732,0.2227527775276033,0.627480027229419
Mean_m5,24.339441610867592,24.229191002210708,23.10649156794962
Mean_slew_s,7.55651441343498,4.091165445311866,2.953202376554122
Median_airmass,1.61245154965971,1.5272433430952816,1.4509268692673647
Median_cloud_ext,0.09278488159179688,0.21879959106445312,0.5294208526611328
Median_gap_min,0.5040083325002342,0.5040083325002342,0.5041166633600369
Median_m5,24.365139548088703,24.22824678240798,23.254917066093633
Median_seeing,0.761245154965971,0.7527243343095281,1.1390488078331653
Median_slew_s,4.337296779335187,2.5708089917104413,2.759009718915471
Min_cloud_ext,-0.5160617828369141,-0.5160617828369141,0.02639325459798177
N_visits,1209.0,1209.0,215.0
Night_duration_h,10.715069444384426,10.715069444384426,8.740015277755447
Open_shutter_frac,0.940264554727565,0.940264554727565,0.2049958277792148
Sky_frac_visited,0.060628255208333336,0.06770833333333333,0.009195963541666666
Total_exposure_h,10.075,10.075,1.7916666666666667
Total_photons,85628962.37106058,76802519.76475483,10138278.156423923
Total_slew_h,2.5377294238452475,1.3739497287172349,0.17637180859976007
fO_area_deg2,2501.095062729277,2793.1692512627633,379.3607276354474
