metric,absolute,motion,scheduler
Coadd_m5_proxy,21.096895125427206,20.888431021118453,21.351274473735998
Delta_depth_vs_phot,0.11616510907308708,-0.08411674780055023,-1.598111818629775
Max_airmass,1.857417562100671,1.8275666882497066,1.6844508031857024
Max_gap_min,1.171499997144565,1.171499997144565,2.6909999968484044
Mean_airmass,1.6629623017011628,1.6473887975661874,1.4542018814083284
Mean_cloud_ext,-0.16246133924320047,0.039377868043929,0.033257618404570075
Mean_m5,24.596165109073088,24.39588325219945,22.881888181370226
Mean_slew_s,4.8898248471297805,2.5855835466328254,5.174101843427097
Median_airmass,1.711724276862369,1.720465053408525,1.396459943229729
Median_cloud_ext,-0.15330982208251953,0.06906843185424805,0.025167147318522133
Median_gap_min,0.5045333330053836,0.5045333330053836,0.5056999996304512
Median_m5,24.582632466615912,24.368654030616003,22.787513153674304
Median_seeing,0.7711724276862368,0.7720465053408525,1.473963608755021
Median_slew_s,3.409400991869194,2.191312274844474,3.565591586437397
Min_cloud_ext,-0.5768985748291016,-0.5768985748291016,-0.01863861083984375
N_visits,604.0,604.0,14.0
Night_duration_h,5.34663138887845,5.34663138887845,0.18776388885453343
Open_shutter_frac,0.9414027201879391,0.9414027201879391,0.6213477329308547
Sky_frac_visited,0.021565755208333332,0.021647135416666668,0.00048828125
Total_exposure_h,5.033333333333333,5.033333333333333,0.11666666666666667
Total_photons,54733422.61235186,45649510.24788491,1048752.807690151
Total_slew_h,0.8204039465739965,0.4338034617128407,0.020121507168883158
fO_area_deg2,889.6512639238368,893.0084385046814,20.143047485068003
